|M210|102|102,00|A170|1|13d||102|0|||02|102,00||1,68|02|102,00||7,75|112110500000105|010701010000101
|M210|5400|         7046,16|C170|3|40F|ITEM CONTROLE F?SICO|15|KG|5400|0|0|000|6109|611-IE|7046,16|7|493,23|0|0|0|0|51||0|0|0|01|7046,16|1,6500|||116,26|01|7046,16|7,6000|||535,51|
|M210|1230|         1604,95|C170|4|.COMPRAS|.Compras - Projeto 87|3|pc|1230|0|0|100|6109|611-IE|1604,95|7|112,34|0|0|0|0|50||1604,95|5|80,25|01|1604,95|1,6500|||26,48|01|1604,95|7,6000|||121,98|
|M210|360|          469,73|C170|5|DD|Material D.Direto - TRIBUTADO|3|pc|360|0|0|000|6109|611-IE|469,73|7|32,88|0|0|0|0|51||0|0|0|01|469,73|1,6500|||7,75|01|469,73|7,6000|||35,7|
|M210|630|          822,04|C170|6|.DANFE|.DANF-e-.DANF-e-.DANF-e-.DANF-e.DANF-e-.DANF-e-.DANF-e-.DAN. Testes Alfa 11.5.0 - Impressão de linha tracejada entre os produtos da NF-e.|1|KG|630|0|1|000|6109|611-IE|822,04|7|57,54|0|0|0|0|51||0|0|0|01|822,04|1,6500|||13,56|01|822,04|7,6000|||62,48|
|M210|1206|         1573,62|C170|7|40T|ITEM CONTROLE TOTAL|6|KG|1206|0|0|100|6109|611-IE|1573,62|7|110,15|0|0|0|0|51||0|0|0|01|1573,62|1,6500|||25,96|01|1573,62|7,6000|||119,6|
|M210|1280|         1670,19|C170|8|.DANFE-TamanhoCP|.DANFE-OUTROS/.DANFE-OUTROS/.DANFE-OUTROS/.DANFE-OUTROS/.DAN|4|pc|1280|0|1|090|6109|611-IE|0|0|0|0|0|0|0|51||0|0|0|01|1670,19|1,6500|||27,56|01|1670,19|7,6000|||126,93|
|M210|6027|         7864,30|C170|9|.DANF-e|.DANF-e|41|KG|6027|0|0|000|6109|611-IE|7864,3|7|550,5|0|0|0|0|51||0|0|0|01|7864,30|1,6500|||129,76|01|7864,30|7,6000|||597,69|
|M210|20|           26,23|C170|10|.compras.fisico|.Compras Controle Fisico - Projeto 87|1|pc|20|0|0|100|6109|611-IE|26,23|7|1,83|0|0|0|0|50||26,23|5|1,31|01|26,23|1,6500|||,43|01|26,23|7,6000|||1,99|
|M210|101|          101,00|C170|1|13c||1|KG|101|0|0|100|6102|6123|101|25|25,25|0|0|0|0|50||101|8|8,08|01|101,00|0,0000|||1,67|01|101,00|0,0000|||7,68|112110500000105
|M210|104|          104,00|C170|2|13f||1|KG|104|0|0|100|6102|6123|104|25|26|0|0|0|0|51||0|0|0|01|104,00|0,0000|||1,72|01|104,00|0,0000|||7,9|112110500000105
|M210|13,13|           13,13|C170|3|13ff||1|KG|13,13|0|0|100|6102|6123|13,13|25|3,28|0|0|0|0|50||13,13|8|1,05|01|13,13|0,0000|||,22|01|13,13|0,0000|||1|112110500000105
|M210|105|          105,00|C170|4|13t||1|KG|105|0|0|100|6102|6123|105|25|26,25|0|0|0|0|51||0|0|0|01|105,00|0,0000|||1,73|01|105,00|0,0000|||7,98|112110500000105
|M210|216|          216,00|C170|5|p2||2|KG|216|0|1|000|6102|6123|216|25|54|0|0|0|0|51||0|0|0|01|216,00|0,0000|||3,56|01|216,00|0,0000|||16,42|112110500000105
|M210|210|          210,00|C170|1|13t||2|KG|210|0|0|100|6102|6123|210|25|52,5|0|0|0|0|51||0|0|0|01|210,00|0,0000|||3,47|01|210,00|0,0000|||15,96|112110500000105
|M210|104|          104,00|C170|2|13f||1|KG|104|0|0|100|6102|6123|104|25|26|0|0|0|0|51||0|0|0|01|104,00|0,0000|||1,72|01|104,00|0,0000|||7,9|112110500000105
|M210|26,26|           26,26|C170|3|13ff||2|KG|26,26|0|0|100|6102|6123|26,26|25|6,57|0|0|0|0|50||26,26|8|2,1|01|26,26|0,0000|||,43|01|26,26|0,0000|||2|112110500000105
|M210|216|          216,00|C170|4|p2||2|KG|216|0|1|000|6102|6123|216|25|54|0|0|0|0|51||0|0|0|01|216,00|0,0000|||3,56|01|216,00|0,0000|||16,42|112110500000105
|M210|208|          208,00|C170|1|13f||2|KG|208|0|0|100|6102|6123|208|25|52|0|0|0|0|51||0|0|0|01|208,00|0,0000|||3,43|01|208,00|0,0000|||15,81|112210600000106
|M210|138271603,68|    138271603,68|C170|2|13t||123456789|KG|138271603,68|0|1|100|6102|6123|138271603,68|25|34567900,92|0|0|0|0|51||0|0|0|01|138271603,68|0,0000|||2281481,46|01|138271603,68|0,0000|||10508641,88|112210600000106
|M210|208|          208,00|C170|1|13F||2|KG|208|0|0|100|6102|611otf|208|25|52|0|0|0|0|51||0|0|0|01|208,00|0,0000|||3,43|01|208,00|0,0000|||15,81|112110500000105
|M210|26,26|           26,26|C170|2|13FF||2|KG|26,26|0|0|100|6102|611otf|26,26|25|6,57|0|0|0|0|50||26,26|8|2,1|01|26,26|0,0000|||,43|01|26,26|0,0000|||2|112110500000105
|M210|210|          210,00|C170|3|13T||2|KG|210|0|0|100|6102|611otf|210|25|52,5|0|0|0|0|51||0|0|0|01|210,00|0,0000|||3,47|01|210,00|0,0000|||15,96|112110500000105
|M210|1296|         1296,00|C170|4|P2||2|KG|1296|0|1|000|6102|611otf|1296|25|324|0|0|0|0|51||0|0|0|01|1296,00|0,0000|||21,38|01|1296,00|0,0000|||98,5|112110500000105
|M210|21000|        21000,00|C170|1|13T||200|KG|21000|0|0|100|6102|611otf|21000|25|5250|0|0|0|0|51||0|0|0|01|21000,00|0,0000|||346,5|01|21000,00|0,0000|||1596|112110500000105
|M210|8430|         8430,00|C170|2|13C||100|KG|8430|0|0|100|6102|611otf|8430|25|2107,5|0|0|0|0|50||8430|8|674,4|01|8430,00|0,0000|||139,1|01|8430,00|0,0000|||640,68|112110500000105
|M210|87,53|           87,53|C170|3|13FF||6,6667|KG|87,53|0|0|100|6102|611otf|87,53|25|21,88|0|0|0|0|50||87,53|8|7|01|87,53|0,0000|||1,44|01|87,53|0,0000|||6,65|112110500000105
|M210|1296|         1296,00|C170|4|P2||2|KG|1296|0|1|000|6102|611otf|1296|25|324|0|0|0|0|51||0|0|0|01|1296,00|0,0000|||21,38|01|1296,00|0,0000|||98,5|112110500000105
|M210|101|          101,00|C170|1|13c||1|KG|101|0|0|100|6101|611rfa|101|25|25,25|0|0|0|0|52||0|0|0|01|101,00|0,0000|||1,67|01|101,00|0,0000|||7,68|511110100000101
|M210|101|          101,00|C170|1|13c||1|KG|101|0|0|100|6102|6123|101|25|25,25|0|0|0|0|50||101|8|8,08|01|101,00|0,0000|||1,67|01|101,00|0,0000|||7,68|112210600000106
|M210|23,45|           23,45|C170|2|13cc||1|PC|23,45|0|0|000|6102|6123|23,45|25|5,86|0|0|0|0|51||0|0|0|01|23,45|0,0000|||,39|01|23,45|0,0000|||1,78|112210600000106
|M210|104|          104,00|C170|3|13f||1|KG|104|0|0|100|6102|6123|104|25|26|0|0|0|0|51||0|0|0|01|104,00|0,0000|||1,72|01|104,00|0,0000|||7,9|112210600000106
|M210|102|          102,00|C170|4|13d||1|pc|102|0|0|100|6102|6123|102|25|25,5|0|0|0|0|51||0|0|0|02|102,00|0,0000|||1,68|02|102,00|0,0000|||7,75|112210600000106
|M210|13,13|           13,13|C170|5|13ff||1|KG|13,13|0|0|100|6102|6123|13,13|25|3,28|0|0|0|0|50||13,13|8|1,05|01|13,13|0,0000|||,22|01|13,13|0,0000|||1|112210600000106
|M210|105|          105,00|C170|6|13t||1|KG|105|0|0|100|6102|6123|105|25|26,25|0|0|0|0|51||0|0|0|01|105,00|0,0000|||1,73|01|105,00|0,0000|||7,98|112210600000106
|M210|102|          102,00|C170|7|ref||1|KG|102|0|0|000|6102|6123|102|25|25,5|0|0|0|0|51||0|0|0|01|102,00|0,0000|||1,68|01|102,00|0,0000|||7,75|112210600000106
|M210|107|          107,00|C170|8|p1||1|KG|107|0|0|000|6102|6123|107|25|26,75|0|0|0|0|51||0|0|0|01|107,00|0,0000|||1,77|01|107,00|0,0000|||8,13|112210600000106
|M210|108|          108,00|C170|9|p2||1|KG|108|0|1|000|6102|6123|108|25|27|0|0|0|0|51||0|0|0|01|108,00|0,0000|||1,78|01|108,00|0,0000|||8,21|112210600000106
|M210|109|          109,00|C170|10|p3||1|KG|109|0|0|000|6102|6123|109|25|27,26|0|0|0|0|51||0|0|0|01|109,00|0,0000|||1,8|01|109,00|0,0000|||8,28|112210600000106
|M210|202|          202,00|C170|1|13C||2|KG|202|0|0|100|6102|6123|202|25|50,5|0|0|0|0|50||202|8|16,16|01|202,00|0,0000|||3,33|01|202,00|0,0000|||15,35|112110500000105
|M210|210|          210,00|C170|2|13T||2|KG|210|0|0|100|6102|6123|210|25|52,5|0|0|0|0|51||0|0|0|01|210,00|0,0000|||3,47|01|210,00|0,0000|||15,96|112110500000105
|M210|257,1|          257,10|C170|3|13T||2|KG|257,1|0|0|100|6102|6123|257,1|25|64,28|0|0|0|0|51||0|0|0|01|257,10|0,0000|||4,24|01|257,10|0,0000|||19,54|112110500000105
|M210|346,66|          346,66|C170|1|13F||3,3333|KG|346,66|0|0|100|6102|611otf|346,66|25|86,67|0|0|0|0|51||0|0|0|01|346,66|0,0000|||5,72|01|346,66|0,0000|||26,35|112110500000105
|M210|21000|        21000,00|C170|2|13T||200|KG|21000|0|0|100|6102|611otf|21000|25|5250|0|0|0|0|51||0|0|0|01|21000,00|0,0000|||346,5|01|21000,00|0,0000|||1596|112110500000105
|M210|8430|         8430,00|C170|3|13C||100|KG|8430|0|0|100|6102|611otf|8430|25|2107,5|0|0|0|0|50||8430|8|674,4|01|8430,00|0,0000|||139,1|01|8430,00|0,0000|||640,68|112110500000105
|M210|202|          202,00|C170|1|13C||2|KG|202|0|0|100|6102|611otf|202|25|50,5|0|0|0|0|50||202|8|16,16|01|202,00|0,0000|||3,33|01|202,00|0,0000|||15,35|112110500000105
|M210|204|          204,00|C170|2|13D|NARRATIVA INFORMADA \O/ \O/ \O/ \O/ EEEEEEEEEEE|2|pc|204|0|0|100|6102|611otf|204|25|51|0|0|0|0|51||0|0|0|02|204,00|0,0000|||3,37|02|204,00|0,0000|||15,5|112110500000105
|M210|206|          206,00|C170|3|DD||2|pc|206|0|0|000|6102|611otf|206|25|51,5|0|0|0|0|51||0|0|0|01|206,00|0,0000|||3,4|01|206,00|0,0000|||15,66|112110500000105
|M210|202|          202,00|C170|4|13C||2|KG|202|0|0|100|6102|611otf|202|25|50,5|0|0|0|0|50||202|8|16,16|01|202,00|0,0000|||3,33|01|202,00|0,0000|||15,35|112110500000105
|M210|202|          202,00|C170|1|13C||2|KG|202|0|0|100|6102|611otf|202|25|50,5|0|0|0|0|50||202|8|16,16|01|202,00|0,0000|||3,33|01|202,00|0,0000|||15,35|112110500000105
|M210|39,39|           39,39|C170|2|13FF||3|KG|39,39|0|0|100|6102|611otf|39,39|25|9,85|0|0|0|0|50||39,39|8|3,15|01|39,39|0,0000|||,65|01|39,39|0,0000|||2,99|112110500000105
|M210|525|          525,00|C170|3|13T||5|KG|525|0|0|100|6102|611otf|525|25|131,25|0|0|0|0|51||0|0|0|01|525,00|0,0000|||8,66|01|525,00|0,0000|||39,9|112110500000105
|M210|4215|         4215,00|C170|1|13C||50|KG|4215|0|0|100|6102|611otf|4215|25|1053,75|0|0|0|0|50||4215|8|337,2|01|4215,00|0,0000|||69,55|01|4215,00|0,0000|||320,34|112110500000105
|M210|43,77|           43,77|C170|2|13FF||3,3333|KG|43,77|0|0|100|6102|611otf|43,77|25|10,94|0|0|0|0|50||43,77|8|3,5|01|43,77|0,0000|||,72|01|43,77|0,0000|||3,33|112110500000105
|M210|21000|        21000,00|C170|3|13T||200|KG|21000|0|0|100|6102|611otf|21000|25|5250|0|0|0|0|51||0|0|0|01|21000,00|0,0000|||346,5|01|21000,00|0,0000|||1596|112110500000105
|M210|101|          101,00|C170|1|13c||1|KG|101|0|0|100|6102|6123|101|25|25,25|0|0|0|0|50||101|8|8,08|01|101,00|0,0000|||1,67|01|101,00|0,0000|||7,68|112110500000105
|M210|104|          104,00|C170|1|13f||1|KG|104|0|0|100|6102|6123|104|25|26|0|0|0|0|51||0|0|0|01|104,00|0,0000|||1,72|04|0,00|0,0000|||7,9|112110500000105
|M210|102|          102,00|C170|2|13d|NARRATIVA INFORMADA \O/ \O/ \O/ \O/ EEEEEEEEEEE|1|pc|102|0|0|100|6102|6123|102|25|25,5|0|0|0|0|51||0|0|0|02|102,00|0,0000|||1,68|01|102,00|0,0000|||7,75|112110500000105
|M210|103|          103,00|C170|3|DD||1|pc|103|0|0|000|6102|6123|103|25|25,75|0|0|0|0|51||0|0|0|01|103,00|0,0000|||1,7|01|103,00|0,0000|||7,83|112110500000105
|M210|105|          105,00|C170|4|13t||1|KG|105|0|0|100|6102|6123|105|25|26,25|0|0|0|0|51||0|0|0|01|105,00|0,0000|||1,73|01|105,00|0,0000|||7,98|112110500000105
|M210|101|          101,00|C170|1|13c||1|KG|101|0|0|100|6102|6123|101|25|25,25|0|0|0|0|50||101|8|8,08|01|101,00|0,0000|||1,67|01|101,00|0,0000|||7,68|112110500000105
|M210|104|          104,00|C170|2|13f||1|KG|104|0|0|100|6102|6123|104|25|26|0|0|0|0|51||0|0|0|01|104,00|0,0000|||1,72|04|0,00|0,0000|||7,9|112110500000105
|M210|101|          101,00|C170|1|13c||1|KG|101|0|0|100|6102|6123|101|25|25,25|0|0|0|0|50||101|8|8,08|01|101,00|0,0000|||1,67|01|101,00|0,0000|||7,68|112110500000105
|M210|104|          104,00|C170|2|13f||1|KG|104|0|0|100|6102|6123|104|25|26|0|0|0|0|51||0|0|0|01|104,00|0,0000|||1,72|04|0,00|0,0000|||7,9|112110500000105
|M210|101|          101,00|C170|1|13c||1|KG|101|0|0|100|6102|6123|101|25|25,25|0|0|0|0|50||101|8|8,08|01|101,00|0,0000|||1,67|01|101,00|0,0000|||7,68|112110500000105
|M210|104|          104,00|C170|2|13f||1|KG|104|0|0|100|6102|6123|104|25|26|0|0|0|0|51||0|0|0|01|104,00|0,0000|||1,72|04|0,00|0,0000|||7,9|112110500000105
|M210|1010|         1010,00|C170|1|13C||10|KG|1010|0|0|100|6102|6123|1010|25|252,5|0|0|0|0|50||1010|8|80,8|01|1010,00|0,0000|||16,67|01|1010,00|0,0000|||76,76|112110500000105
|M210|1050|         1050,00|C170|2|13T||10|KG|1050|0|0|100|6102|6123|1050|25|262,5|0|0|0|0|51||0|0|0|01|1050,00|0,0000|||17,33|01|1050,00|0,0000|||79,8|112110500000105
|M210|1040|         1040,00|C170|3|13F||10|KG|1040|0|0|100|6102|6123|1040|25|260|0|0|0|0|51||0|0|0|01|1040,00|0,0000|||17,16|04|0,00|0,0000|||79,04|112110500000105
|M210|1296|         1296,00|C170|1|P2||2|KG|1296|0|1|000|6102|6123|1296|25|324|0|0|0|0|51||0|0|0|01|1296,00|0,0000|||21,38|01|1296,00|0,0000|||98,5|112110500000105
|M210|1284|         1284,00|C170|2|P1||2|KG|1284|0|0|000|6102|6123|1284|25|321|0|0|0|0|51||0|0|0|01|1284,00|0,0000|||21,19|01|1284,00|0,0000|||97,58|112110500000105
|M210|101|          101,00|C170|1|13c||1|KG|101|0|0|100|6102|6123|101|25|25,25|0|0|0|0|50||101|8|8,08|01|101,00|0,0000|||1,67|01|101,00|0,0000|||7,68|112110500000105
|M210|208|          208,00|C170|2|13f||2|KG|208|0|0|100|6102|6123|208|25|52|0|0|0|0|51||0|0|0|01|208,00|0,0000|||3,43|04|0,00|0,0000|||15,81|112110500000105
|M210|315|          315,00|C170|3|13t||3|KG|315|0|0|100|6102|6123|315|25|78,75|0|0|0|0|51||0|0|0|01|315,00|0,0000|||5,2|01|315,00|0,0000|||23,94|112110500000105
|M210|5600|         5600,00|C170|1|FB2||100|M|5600|0|0|000|6109|611-IE|5600|25|1400|0|0|0|0|51||0|0|0|01|5600,00|0,0000|||92,4|01|5600,00|0,0000|||425,6|112110500000105
|M210|202|          202,00|C170|1|13C||2|KG|202|0|0|100|6102|6123|202|25|50,5|0|0|0|0|50||202|8|16,16|01|202,00|0,0000|||3,33|01|202,00|0,0000|||15,35|112110500000105
|M210|208|          208,00|C170|2|13F||2|KG|208|0|0|100|6102|6123|208|25|52|0|0|0|0|51||0|0|0|01|208,00|0,0000|||3,43|04|0,00|0,0000|||15,81|112110500000105
|M210|94,42|           94,42|C170|1|DD||1|pc|94,42|0|0|000|6102|6123|94,42|25|23,6|0|0|0|0|51||0|0|0|01|94,42|0,0000|||1,56|01|94,42|0,0000|||7,18|112110500000105
|M210|92,59|           92,59|C170|2|13C||1|KG|92,59|0|0|100|6102|6123|92,59|25|23,15|0|0|0|0|50||92,59|8|7,41|01|92,59|0,0000|||1,53|01|92,59|0,0000|||7,04|112110500000105
|M210|93,5|           93,50|C170|3|13D|NARRATIVA INFORMADA \O/ \O/ \O/ \O/ EEEEEEEEEEE|1|pc|93,5|0|0|100|6102|6123|93,5|25|23,38|0|0|0|0|51||0|0|0|02|93,50|0,0000|||1,54|01|93,50|0,0000|||7,11|112110500000105
|M210|257,1|          257,10|C170|1|DD||2|pc|257,1|0|0|000|6102|6123|257,1|25|64,28|0|0|0|0|51||0|0|0|01|257,10|0,0000|||4,24|01|257,10|0,0000|||19,54|112110500000105
|M210|306|          306,00|C170|2|13D|aaa|3|pc|306|0|0|100|6102|6123|306|25|76,5|0|0|0|0|51||0|0|0|02|306,00|0,0000|||5,05|01|306,00|0,0000|||23,26|112110500000105
|M210|94,42|           94,42|C170|1|DD||1|pc|94,42|0|0|000|6102|6123|94,42|25|23,61|0|0|0|0|51||0|0|0|01|94,42|0,0000|||1,56|01|94,42|0,0000|||7,18|112110500000105
|M210|96,25|           96,25|C170|1|13t||1|KG|96,25|0|0|100|6102|6123|96,25|25|24,06|0|0|0|0|51||0|0|0|01|96,25|0,0000|||1,59|01|96,25|0,0000|||7,32|112110500000105
|M210|4|            4,00|C170|1|.comprasdd||2|pc|4|0|0|190|5101|511eff|0|0|0|0|0|0|0|50||4|5|,2|01|4,00|0,0000|||,07|01|4,00|0,0000|||,3|112110500000105
|M210|101|          101,00|C170|1|13c||1|KG|101|0|0|100|6102|6123|101|25|25,25|0|0|0|0|50||101|8|8,08|01|101,00|0,0000|||1,67|01|101,00|0,0000|||7,68|112110500000105
