MEN702DC                              3.00.00.001    menu_uit                      TODAY  00:00:00
BTB918ZB                              2.00.00.002    bofi375                       TODAY  00:00:00
TCFI375                               2.00.00.000    bofi375                       TODAY  00:00:00
TWFI375                               2.00.00.000    bofi375                       TODAY  00:00:00
TDFI376                               2.00.00.000    lf0215a                       TODAY  00:00:00
TDFI376                               2.00.00.000    lf0215a                       TODAY  00:00:00
TDFI375                               2.00.00.000    lf0215a                       TODAY  00:00:00
BOFI376                               2.00.00.000    lf0215a                       TODAY  00:00:00
BTB918ZB                              2.00.00.002    bofi376                       TODAY  00:00:00
TCFI376                               2.00.00.000    bofi376                       TODAY  00:00:00
TWFI376                               2.00.00.000    bofi376                       TODAY  00:00:00
TCFI376                               2.00.00.000    bofi376                       TODAY  00:00:00
TWFI376                               2.00.00.000    bofi376                       TODAY  00:00:00
BOFI375                               2.00.00.000    lf0215a                       TODAY  00:00:00
BTB918ZB                              2.00.00.002    bofi375                       TODAY  00:00:00
TCFI375                               2.00.00.000    bofi375                       TODAY  00:00:00
TWFI375                               2.00.00.000    bofi375                       TODAY  00:00:00
TDFI386                               2.00.00.000    lf0215a                       TODAY  00:00:00
TDFI386                               2.00.00.000    lf0215a                       TODAY  00:00:00
TDFI386                               2.00.00.000    lf0215a                       TODAY  00:00:00
TDFI386                               2.00.00.000    lf0215a                       TODAY  00:00:00
TDFI385                               2.00.00.000    lf0215a                       TODAY  00:00:00
TDFI385                               2.00.00.000    lf0215a                       TODAY  00:00:00
TDFI385                               2.00.00.000    lf0215a                       TODAY  00:00:00
TDFI385                               2.00.00.000    lf0215a                       TODAY  00:00:00
UT-MSGS                               3.00.00.001    lf0215a                       TODAY  00:00:00
UT-MSGS                               3.00.00.001    lf0215a                       TODAY  00:00:00
UT-MSGS                               3.00.00.001    lf0215a                       TODAY  00:00:00
UT-MSGS                               3.00.00.001    lf0215a                       TODAY  00:00:00
UT-MSGS                               3.00.00.001    lf0215a                       TODAY  00:00:00
UT-MSGS                               3.00.00.001    lf0215a                       TODAY  00:00:00
UT-MSGS                               3.00.00.001    lf0215a                       TODAY  00:00:00
UT-MSGS                               3.00.00.001    lf0215a                       TODAY  00:00:00
UT-MSGS                               3.00.00.001    lf0215a                       TODAY  00:00:00
UT-MSGS                               3.00.00.001    lf0215a                       TODAY  00:00:00
UT-MSGS                               3.00.00.001    lf0215a                       TODAY  00:00:00
UT-MSGS                               3.00.00.001    lf0215a                       TODAY  00:00:00
UT-MSGS                               3.00.00.001    lf0215a                       TODAY  00:00:00
UT-MSGS                               3.00.00.001    lf0215a                       TODAY  00:00:00
UT-MSGS                               3.00.00.001    lf0215a                       TODAY  00:00:00
UT-MSGS                               3.00.00.001    lf0215a                       TODAY  00:00:00
UT-MSGS                               3.00.00.001    lf0215a                       TODAY  00:00:00
UT-MSGS                               3.00.00.001    lf0215a                       TODAY  00:00:00
UT-MSGS                               3.00.00.001    lf0215a                       TODAY  00:00:00
UT-MSGS                               3.00.00.001    lf0215a                       TODAY  00:00:00
UT-MSGS                               3.00.00.001    lf0215a                       TODAY  00:00:00
UT-MSGS                               3.00.00.001    lf0215a                       TODAY  00:00:00
UT-MSGS                               3.00.00.001    lf0215a                       TODAY  00:00:00
UT-MSGS                               3.00.00.001    lf0215a                       TODAY  00:00:00
UT-MSGS                               3.00.00.001    lf0215a                       TODAY  00:00:00
UT-MSGS                               3.00.00.001    lf0215a                       TODAY  00:00:00
UT-MSGS                               3.00.00.001    lf0215a                       TODAY  00:00:00
UT-MSGS                               3.00.00.001    lf0215a                       TODAY  00:00:00
UT-MSGS                               3.00.00.001    lf0215a                       TODAY  00:00:00
UT-MSGS                               3.00.00.001    lf0215a                       TODAY  00:00:00
UT-MSGS                               3.00.00.001    lf0215a                       TODAY  00:00:00
UT-MSGS                               3.00.00.001    lf0215a                       TODAY  00:00:00
UT-MSGS                               3.00.00.001    lf0215a                       TODAY  00:00:00
UT-MSGS                               3.00.00.001    lf0215a                       TODAY  00:00:00
UT-MSGS                               3.00.00.001    lf0215a                       TODAY  00:00:00
UT-MSGS                               3.00.00.001    lf0215a                       TODAY  00:00:00
UT-MSGS                               3.00.00.001    lf0215a                       TODAY  00:00:00
UT-MSGS                               3.00.00.001    lf0215a                       TODAY  00:00:00
UT-MSGS                               3.00.00.001    lf0215a                       TODAY  00:00:00
UT-MSGS                               3.00.00.001    lf0215a                       TODAY  00:00:00
UT-MSGS                               3.00.00.001    lf0215a                       TODAY  00:00:00
UT-MSGS                               3.00.00.001    lf0215a                       TODAY  00:00:00
UT-MSGS                               3.00.00.001    lf0215a                       TODAY  00:00:00
UT-MSGS                               3.00.00.001    lf0215a                       TODAY  00:00:00
UT-MSGS                               3.00.00.001    lf0215a                       TODAY  00:00:00
UT-MSGS                               3.00.00.001    lf0215a                       TODAY  00:00:00
UT-MSGS                               3.00.00.001    lf0215a                       TODAY  00:00:00
UT-MSGS                               3.00.00.001    lf0215a                       TODAY  00:00:00
UT-MSGS                               3.00.00.001    lf0215a                       TODAY  00:00:00
UT-MSGS                               3.00.00.001    lf0215a                       TODAY  00:00:00
UT-MSGS                               3.00.00.001    lf0215a                       TODAY  00:00:00
UT-MSGS                               3.00.00.001    lf0215a                       TODAY  00:00:00
UT-MSGS                               3.00.00.001    lf0215a                       TODAY  00:00:00
UT-MSGS                               3.00.00.001    lf0215a                       TODAY  00:00:00
UT-MSGS                               3.00.00.001    lf0215a                       TODAY  00:00:00
UT-MSGS                               3.00.00.001    lf0215a                       TODAY  00:00:00
UT-MSGS                               3.00.00.001    lf0215a                       TODAY  00:00:00
UT-MSGS                               3.00.00.001    lf0215a                       TODAY  00:00:00
UT-MSGS                               3.00.00.001    lf0215a                       TODAY  00:00:00
UT-MSGS                               3.00.00.001    lf0215a                       TODAY  00:00:00
UT-MSGS                               3.00.00.001    lf0215a                       TODAY  00:00:00
UT-MSGS                               3.00.00.001    lf0215a                       TODAY  00:00:00
UT-MSGS                               3.00.00.001    lf0215a                       TODAY  00:00:00
UT-MSGS                               3.00.00.001    lf0215a                       TODAY  00:00:00
UT-MSGS                               3.00.00.001    lf0215a                       TODAY  00:00:00
UT-MSGS                               3.00.00.001    lf0215a                       TODAY  00:00:00
UT-MSGS                               3.00.00.001    lf0215a                       TODAY  00:00:00
UT-MSGS                               3.00.00.001    lf0215a                       TODAY  00:00:00
UT-MSGS                               3.00.00.001    lf0215a                       TODAY  00:00:00
UT-MSGS                               3.00.00.001    lf0215a                       TODAY  00:00:00
UT-MSGS                               3.00.00.001    lf0215a                       TODAY  00:00:00
UT-MSGS                               3.00.00.001    lf0215a                       TODAY  00:00:00
UT-MSGS                               3.00.00.001    lf0215a                       TODAY  00:00:00
UT-MSGS                               3.00.00.001    lf0215a                       TODAY  00:00:00
UT-MSGS                               3.00.00.001    lf0215a                       TODAY  00:00:00
UT-MSGS                               3.00.00.001    lf0215a                       TODAY  00:00:00
UT-MSGS                               3.00.00.001    lf0215a                       TODAY  00:00:00
UT-MSGS                               3.00.00.001    lf0215a                       TODAY  00:00:00
UT-MSGS                               3.00.00.001    lf0215a                       TODAY  00:00:00
UT-MSGS                               3.00.00.001    lf0215a                       TODAY  00:00:00
UT-MSGS                               3.00.00.001    lf0215a                       TODAY  00:00:00
UT-MSGS                               3.00.00.001    lf0215a                       TODAY  00:00:00
UT-MSGS                               3.00.00.001    lf0215a                       TODAY  00:00:00
UT-MSGS                               3.00.00.001    lf0215a                       TODAY  00:00:00
UT-MSGS                               3.00.00.001    lf0215a                       TODAY  00:00:00
UT-MSGS                               3.00.00.001    lf0215a                       TODAY  00:00:00
UT-MSGS                               3.00.00.001    lf0215a                       TODAY  00:00:00
UT-MSGS                               3.00.00.001    lf0215a                       TODAY  00:00:00
UT-MSGS                               3.00.00.001    lf0215a                       TODAY  00:00:00
UT-MSGS                               3.00.00.001    lf0215a                       TODAY  00:00:00
UT-MSGS                               3.00.00.001    lf0215a                       TODAY  00:00:00
UT-MSGS                               3.00.00.001    lf0215a                       TODAY  00:00:00
UT-MSGS                               3.00.00.001    lf0215a                       TODAY  00:00:00
UT-MSGS                               3.00.00.001    lf0215a                       TODAY  00:00:00
UT-MSGS                               3.00.00.001    lf0215a                       TODAY  00:00:00
UT-MSGS                               3.00.00.001    lf0215a                       TODAY  00:00:00
UT-MSGS                               3.00.00.001    lf0215a                       TODAY  00:00:00
UT-MSGS                               3.00.00.001    lf0215a                       TODAY  00:00:00
UT-MSGS                               3.00.00.001    lf0215a                       TODAY  00:00:00
UT-MSGS                               3.00.00.001    lf0215a                       TODAY  00:00:00
UT-MSGS                               3.00.00.001    lf0215a                       TODAY  00:00:00
UT-MSGS                               3.00.00.001    lf0215a                       TODAY  00:00:00
UT-MSGS                               3.00.00.001    lf0215a                       TODAY  00:00:00
UT-MSGS                               3.00.00.001    lf0215a                       TODAY  00:00:00
UT-MSGS                               3.00.00.001    lf0215a                       TODAY  00:00:00
UT-MSGS                               3.00.00.001    lf0215a                       TODAY  00:00:00
UT-MSGS                               3.00.00.001    lf0215a                       TODAY  00:00:00
UT-MSGS                               3.00.00.001    lf0215a                       TODAY  00:00:00
UT-MSGS                               3.00.00.001    lf0215a                       TODAY  00:00:00
UT-MSGS                               3.00.00.001    lf0215a                       TODAY  00:00:00
UT-MSGS                               3.00.00.001    lf0215a                       TODAY  00:00:00
UT-MSGS                               3.00.00.001    lf0215a                       TODAY  00:00:00
UT-MSGS                               3.00.00.001    lf0215a                       TODAY  00:00:00
UT-MSGS                               3.00.00.001    lf0215a                       TODAY  00:00:00
UT-MSGS                               3.00.00.001    lf0215a                       TODAY  00:00:00
UT-MSGS                               3.00.00.001    lf0215a                       TODAY  00:00:00
UT-MSGS                               3.00.00.001    lf0215a                       TODAY  00:00:00
UT-MSGS                               3.00.00.001    lf0215a                       TODAY  00:00:00
UT-MSGS                               3.00.00.001    lf0215a                       TODAY  00:00:00
UT-MSGS                               3.00.00.001    lf0215a                       TODAY  00:00:00
UT-MSGS                               3.00.00.001    lf0215a                       TODAY  00:00:00
UT-MSGS                               3.00.00.001    lf0215a                       TODAY  00:00:00
UT-MSGS                               3.00.00.001    lf0215a                       TODAY  00:00:00
UT-MSGS                               3.00.00.001    lf0215a                       TODAY  00:00:00
UT-MSGS                               3.00.00.001    lf0215a                       TODAY  00:00:00
UT-MSGS                               3.00.00.001    lf0215a                       TODAY  00:00:00
UT-MSGS                               3.00.00.001    lf0215a                       TODAY  00:00:00
UT-MSGS                               3.00.00.001    lf0215a                       TODAY  00:00:00
UT-MSGS                               3.00.00.001    lf0215a                       TODAY  00:00:00
UT-MSGS                               3.00.00.001    lf0215a                       TODAY  00:00:00
UT-MSGS                               3.00.00.001    lf0215a                       TODAY  00:00:00
UT-MSGS                               3.00.00.001    lf0215a                       TODAY  00:00:00
UT-MSGS                               3.00.00.001    lf0215a                       TODAY  00:00:00
UT-MSGS                               3.00.00.001    lf0215a                       TODAY  00:00:00
UT-MSGS                               3.00.00.001    lf0215a                       TODAY  00:00:00
UT-MSGS                               3.00.00.001    lf0215a                       TODAY  00:00:00
UT-MSGS                               3.00.00.001    lf0215a                       TODAY  00:00:00
UT-MSGS                               3.00.00.001    lf0215a                       TODAY  00:00:00
UT-MSGS                               3.00.00.001    lf0215a                       TODAY  00:00:00
UT-MSGS                               3.00.00.001    lf0215a                       TODAY  00:00:00
UT-MSGS                               3.00.00.001    lf0215a                       TODAY  00:00:00
UT-MSGS                               3.00.00.001    lf0215a                       TODAY  00:00:00
UT-MSGS                               3.00.00.001    lf0215a                       TODAY  00:00:00
UT-MSGS                               3.00.00.001    lf0215a                       TODAY  00:00:00
UT-MSGS                               3.00.00.001    lf0215a                       TODAY  00:00:00
UT-MSGS                               3.00.00.001    lf0215a                       TODAY  00:00:00
UT-MSGS                               3.00.00.001    lf0215a                       TODAY  00:00:00
UT-MSGS                               3.00.00.001    lf0215a                       TODAY  00:00:00
UT-MSGS                               3.00.00.001    lf0215a                       TODAY  00:00:00
UT-MSGS                               3.00.00.001    lf0215a                       TODAY  00:00:00
UT-MSGS                               3.00.00.001    lf0215a                       TODAY  00:00:00
UT-MSGS                               3.00.00.001    lf0215a                       TODAY  00:00:00
UT-MSGS                               3.00.00.001    lf0215a                       TODAY  00:00:00
BOFI386                               2.00.00.000    lf0215a                       TODAY  00:00:00
BTB918ZB                              2.00.00.002    bofi386                       TODAY  00:00:00
TCFI386                               2.00.00.000    bofi386                       TODAY  00:00:00
TWFI386                               2.00.00.000    bofi386                       TODAY  00:00:00
TCFI386                               2.00.00.000    bofi386                       TODAY  00:00:00
TWFI386                               2.00.00.000    bofi386                       TODAY  00:00:00
TCFI386                               2.00.00.000    bofi386                       TODAY  00:00:00
TWFI386                               2.00.00.000    bofi386                       TODAY  00:00:00
TCFI386                               2.00.00.000    bofi386                       TODAY  00:00:00
TWFI386                               2.00.00.000    bofi386                       TODAY  00:00:00
TCFI386                               2.00.00.000    bofi386                       TODAY  00:00:00
TWFI386                               2.00.00.000    bofi386                       TODAY  00:00:00
TCFI386                               2.00.00.000    bofi386                       TODAY  00:00:00
TWFI386                               2.00.00.000    bofi386                       TODAY  00:00:00
TCFI386                               2.00.00.000    bofi386                       TODAY  00:00:00
TWFI386                               2.00.00.000    bofi386                       TODAY  00:00:00
TCFI386                               2.00.00.000    bofi386                       TODAY  00:00:00
TWFI386                               2.00.00.000    bofi386                       TODAY  00:00:00
TCFI386                               2.00.00.000    bofi386                       TODAY  00:00:00
TWFI386                               2.00.00.000    bofi386                       TODAY  00:00:00
TCFI386                               2.00.00.000    bofi386                       TODAY  00:00:00
TWFI386                               2.00.00.000    bofi386                       TODAY  00:00:00
TCFI386                               2.00.00.000    bofi386                       TODAY  00:00:00
TWFI386                               2.00.00.000    bofi386                       TODAY  00:00:00
TCFI386                               2.00.00.000    bofi386                       TODAY  00:00:00
TWFI386                               2.00.00.000    bofi386                       TODAY  00:00:00
TCFI386                               2.00.00.000    bofi386                       TODAY  00:00:00
TWFI386                               2.00.00.000    bofi386                       TODAY  00:00:00
TCFI386                               2.00.00.000    bofi386                       TODAY  00:00:00
TWFI386                               2.00.00.000    bofi386                       TODAY  00:00:00
TCFI386                               2.00.00.000    bofi386                       TODAY  00:00:00
TWFI386                               2.00.00.000    bofi386                       TODAY  00:00:00
TCFI386                               2.00.00.000    bofi386                       TODAY  00:00:00
TWFI386                               2.00.00.000    bofi386                       TODAY  00:00:00
TCFI386                               2.00.00.000    bofi386                       TODAY  00:00:00
TWFI386                               2.00.00.000    bofi386                       TODAY  00:00:00
TCFI386                               2.00.00.000    bofi386                       TODAY  00:00:00
TWFI386                               2.00.00.000    bofi386                       TODAY  00:00:00
TCFI386                               2.00.00.000    bofi386                       TODAY  00:00:00
TWFI386                               2.00.00.000    bofi386                       TODAY  00:00:00
TCFI386                               2.00.00.000    bofi386                       TODAY  00:00:00
TWFI386                               2.00.00.000    bofi386                       TODAY  00:00:00
TCFI386                               2.00.00.000    bofi386                       TODAY  00:00:00
TWFI386                               2.00.00.000    bofi386                       TODAY  00:00:00
TCFI386                               2.00.00.000    bofi386                       TODAY  00:00:00
TWFI386                               2.00.00.000    bofi386                       TODAY  00:00:00
BOFI385                               2.00.00.000    lf0215a                       TODAY  00:00:00
BTB918ZB                              2.00.00.002    bofi385                       TODAY  00:00:00
TCFI385                               2.00.00.000    bofi385                       TODAY  00:00:00
TWFI385                               2.00.00.000    bofi385                       TODAY  00:00:00
TCFI385                               2.00.00.000    bofi385                       TODAY  00:00:00
TWFI385                               2.00.00.000    bofi385                       TODAY  00:00:00
TCFI385                               2.00.00.000    bofi385                       TODAY  00:00:00
TWFI385                               2.00.00.000    bofi385                       TODAY  00:00:00
TCFI385                               2.00.00.000    bofi385                       TODAY  00:00:00
TWFI385                               2.00.00.000    bofi385                       TODAY  00:00:00
TCFI385                               2.00.00.000    bofi385                       TODAY  00:00:00
TWFI385                               2.00.00.000    bofi385                       TODAY  00:00:00
TCFI385                               2.00.00.000    bofi385                       TODAY  00:00:00
TWFI385                               2.00.00.000    bofi385                       TODAY  00:00:00
TCFI385                               2.00.00.000    bofi385                       TODAY  00:00:00
TWFI385                               2.00.00.000    bofi385                       TODAY  00:00:00
TCFI385                               2.00.00.000    bofi385                       TODAY  00:00:00
TWFI385                               2.00.00.000    bofi385                       TODAY  00:00:00
TCFI385                               2.00.00.000    bofi385                       TODAY  00:00:00
TWFI385                               2.00.00.000    bofi385                       TODAY  00:00:00
TCFI385                               2.00.00.000    bofi385                       TODAY  00:00:00
TWFI385                               2.00.00.000    bofi385                       TODAY  00:00:00
TCFI385                               2.00.00.000    bofi385                       TODAY  00:00:00
TWFI385                               2.00.00.000    bofi385                       TODAY  00:00:00
TCFI385                               2.00.00.000    bofi385                       TODAY  00:00:00
TWFI385                               2.00.00.000    bofi385                       TODAY  00:00:00
TCFI385                               2.00.00.000    bofi385                       TODAY  00:00:00
TWFI385                               2.00.00.000    bofi385                       TODAY  00:00:00
TCFI385                               2.00.00.000    bofi385                       TODAY  00:00:00
TWFI385                               2.00.00.000    bofi385                       TODAY  00:00:00
TCFI385                               2.00.00.000    bofi385                       TODAY  00:00:00
TWFI385                               2.00.00.000    bofi385                       TODAY  00:00:00
TCFI385                               2.00.00.000    bofi385                       TODAY  00:00:00
TWFI385                               2.00.00.000    bofi385                       TODAY  00:00:00
TCFI385                               2.00.00.000    bofi385                       TODAY  00:00:00
TWFI385                               2.00.00.000    bofi385                       TODAY  00:00:00
TCFI385                               2.00.00.000    bofi385                       TODAY  00:00:00
TWFI385                               2.00.00.000    bofi385                       TODAY  00:00:00
TCFI385                               2.00.00.000    bofi385                       TODAY  00:00:00
TWFI385                               2.00.00.000    bofi385                       TODAY  00:00:00
TCFI385                               2.00.00.000    bofi385                       TODAY  00:00:00
TWFI385                               2.00.00.000    bofi385                       TODAY  00:00:00
TCFI385                               2.00.00.000    bofi385                       TODAY  00:00:00
TWFI385                               2.00.00.000    bofi385                       TODAY  00:00:00
TCFI385                               2.00.00.000    bofi385                       TODAY  00:00:00
TWFI385                               2.00.00.000    bofi385                       TODAY  00:00:00
TDFI386                               2.00.00.000    lf0215a                       TODAY  00:00:00
TDFI386                               2.00.00.000    lf0215a                       TODAY  00:00:00
TDFI386                               2.00.00.000    lf0215a                       TODAY  00:00:00
TDFI386                               2.00.00.000    lf0215a                       TODAY  00:00:00
TDFI386                               2.00.00.000    lf0215a                       TODAY  00:00:00
TDFI385                               2.00.00.000    lf0215a                       TODAY  00:00:00
TDFI385                               2.00.00.000    lf0215a                       TODAY  00:00:00
TDFI385                               2.00.00.000    lf0215a                       TODAY  00:00:00
TDFI385                               2.00.00.000    lf0215a                       TODAY  00:00:00
TDFI385                               2.00.00.000    lf0215a                       TODAY  00:00:00
UT-MSGS                               3.00.00.001    lf0215a                       TODAY  00:00:00
UT-MSGS                               3.00.00.001    lf0215a                       TODAY  00:00:00
UT-MSGS                               3.00.00.001    lf0215a                       TODAY  00:00:00
UT-MSGS                               3.00.00.001    lf0215a                       TODAY  00:00:00
UT-MSGS                               3.00.00.001    lf0215a                       TODAY  00:00:00
UT-MSGS                               3.00.00.001    lf0215a                       TODAY  00:00:00
UT-MSGS                               3.00.00.001    lf0215a                       TODAY  00:00:00
UT-MSGS                               3.00.00.001    lf0215a                       TODAY  00:00:00
UT-MSGS                               3.00.00.001    lf0215a                       TODAY  00:00:00
UT-MSGS                               3.00.00.001    lf0215a                       TODAY  00:00:00
UT-MSGS                               3.00.00.001    lf0215a                       TODAY  00:00:00
UT-MSGS                               3.00.00.001    lf0215a                       TODAY  00:00:00
UT-MSGS                               3.00.00.001    lf0215a                       TODAY  00:00:00
UT-MSGS                               3.00.00.001    lf0215a                       TODAY  00:00:00
UT-MSGS                               3.00.00.001    lf0215a                       TODAY  00:00:00
UT-MSGS                               3.00.00.001    lf0215a                       TODAY  00:00:00
UT-MSGS                               3.00.00.001    lf0215a                       TODAY  00:00:00
UT-MSGS                               3.00.00.001    lf0215a                       TODAY  00:00:00
UT-MSGS                               3.00.00.001    lf0215a                       TODAY  00:00:00
UT-MSGS                               3.00.00.001    lf0215a                       TODAY  00:00:00
UT-MSGS                               3.00.00.001    lf0215a                       TODAY  00:00:00
UT-MSGS                               3.00.00.001    lf0215a                       TODAY  00:00:00
UT-MSGS                               3.00.00.001    lf0215a                       TODAY  00:00:00
UT-MSGS                               3.00.00.001    lf0215a                       TODAY  00:00:00
UT-MSGS                               3.00.00.001    lf0215a                       TODAY  00:00:00
UT-MSGS                               3.00.00.001    lf0215a                       TODAY  00:00:00
UT-MSGS                               3.00.00.001    lf0215a                       TODAY  00:00:00
UT-MSGS                               3.00.00.001    lf0215a                       TODAY  00:00:00
UT-MSGS                               3.00.00.001    lf0215a                       TODAY  00:00:00
UT-MSGS                               3.00.00.001    lf0215a                       TODAY  00:00:00
UT-MSGS                               3.00.00.001    lf0215a                       TODAY  00:00:00
UT-MSGS                               3.00.00.001    lf0215a                       TODAY  00:00:00
UT-MSGS                               3.00.00.001    lf0215a                       TODAY  00:00:00
UT-MSGS                               3.00.00.001    lf0215a                       TODAY  00:00:00
UT-MSGS                               3.00.00.001    lf0215a                       TODAY  00:00:00
UT-MSGS                               3.00.00.001    lf0215a                       TODAY  00:00:00
UT-MSGS                               3.00.00.001    lf0215a                       TODAY  00:00:00
UT-MSGS                               3.00.00.001    lf0215a                       TODAY  00:00:00
UT-MSGS                               3.00.00.001    lf0215a                       TODAY  00:00:00
UT-MSGS                               3.00.00.001    lf0215a                       TODAY  00:00:00
UT-MSGS                               3.00.00.001    lf0215a                       TODAY  00:00:00
UT-MSGS                               3.00.00.001    lf0215a                       TODAY  00:00:00
UT-MSGS                               3.00.00.001    lf0215a                       TODAY  00:00:00
UT-MSGS                               3.00.00.001    lf0215a                       TODAY  00:00:00
UT-MSGS                               3.00.00.001    lf0215a                       TODAY  00:00:00
UT-MSGS                               3.00.00.001    lf0215a                       TODAY  00:00:00
UT-MSGS                               3.00.00.001    lf0215a                       TODAY  00:00:00
UT-MSGS                               3.00.00.001    lf0215a                       TODAY  00:00:00
UT-MSGS                               3.00.00.001    lf0215a                       TODAY  00:00:00
UT-MSGS                               3.00.00.001    lf0215a                       TODAY  00:00:00
UT-MSGS                               3.00.00.001    lf0215a                       TODAY  00:00:00
UT-MSGS                               3.00.00.001    lf0215a                       TODAY  00:00:00
UT-MSGS                               3.00.00.001    lf0215a                       TODAY  00:00:00
UT-MSGS                               3.00.00.001    lf0215a                       TODAY  00:00:00
UT-MSGS                               3.00.00.001    lf0215a                       TODAY  00:00:00
UT-MSGS                               3.00.00.001    lf0215a                       TODAY  00:00:00
UT-MSGS                               3.00.00.001    lf0215a                       TODAY  00:00:00
UT-MSGS                               3.00.00.001    lf0215a                       TODAY  00:00:00
UT-MSGS                               3.00.00.001    lf0215a                       TODAY  00:00:00
UT-MSGS                               3.00.00.001    lf0215a                       TODAY  00:00:00
UT-MSGS                               3.00.00.001    lf0215a                       TODAY  00:00:00
UT-MSGS                               3.00.00.001    lf0215a                       TODAY  00:00:00
UT-MSGS                               3.00.00.001    lf0215a                       TODAY  00:00:00
UT-MSGS                               3.00.00.001    lf0215a                       TODAY  00:00:00
UT-MSGS                               3.00.00.001    lf0215a                       TODAY  00:00:00
UT-MSGS                               3.00.00.001    lf0215a                       TODAY  00:00:00
UT-MSGS                               3.00.00.001    lf0215a                       TODAY  00:00:00
UT-MSGS                               3.00.00.001    lf0215a                       TODAY  00:00:00
UT-MSGS                               3.00.00.001    lf0215a                       TODAY  00:00:00
UT-MSGS                               3.00.00.001    lf0215a                       TODAY  00:00:00
