RI0412RP                              2.00.00.076    CN_RI041                      06/02/20  17:04:26
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  17:04:34
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  17:04:34
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  17:04:34
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  17:04:34
TCDI148                               2.00.00.001    ri0412rp                      06/02/20  17:04:34
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  17:04:34
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  17:04:34
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  17:04:34
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  17:04:34
TWDI148                               2.00.00.001    ri0412rp                      06/02/20  17:04:34
     PonRI0412RP.809. Fim do bloco do rateio                                                                
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  17:04:34
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  17:04:34
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  17:04:34
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  17:04:34
TCDI148                               2.00.00.001    ri0412rp                      06/02/20  17:04:34
TWDI148                               2.00.00.001    ri0412rp                      06/02/20  17:04:34
     PonRI0412RP.809. Fim do bloco do rateio                                                                
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  17:04:34
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  17:04:34
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  17:04:34
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  17:04:34
TCDI148                               2.00.00.001    ri0412rp                      06/02/20  17:04:34
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  17:04:34
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  17:04:34
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  17:04:34
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  17:04:34
TWDI148                               2.00.00.001    ri0412rp                      06/02/20  17:04:34
     PonRI0412RP.809. Fim do bloco do rateio                                                                
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  17:04:34
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  17:04:34
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  17:04:34
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  17:04:34
TCDI148                               2.00.00.001    ri0412rp                      06/02/20  17:04:34
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  17:04:34
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  17:04:35
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  17:04:35
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  17:04:35
TWDI148                               2.00.00.001    ri0412rp                      06/02/20  17:04:35
     PonRI0412RP.809. Fim do bloco do rateio                                                                
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  17:04:35
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  17:04:35
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  17:04:35
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  17:04:35
TCDI148                               2.00.00.001    ri0412rp                      06/02/20  17:04:35
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  17:04:35
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  17:04:35
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  17:04:35
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  17:04:35
TWDI148                               2.00.00.001    ri0412rp                      06/02/20  17:04:35
     PonRI0412RP.809. Fim do bloco do rateio                                                                
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  17:04:35
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  17:04:35
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  17:04:35
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  17:04:35
TCDI148                               2.00.00.001    ri0412rp                      06/02/20  17:04:35
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  17:04:35
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  17:04:35
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  17:04:35
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  17:04:35
TWDI148                               2.00.00.001    ri0412rp                      06/02/20  17:04:35
     PonRI0412RP.809. Fim do bloco do rateio                                                                
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  17:04:35
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  17:04:35
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  17:04:35
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  17:04:35
TCDI148                               2.00.00.001    ri0412rp                      06/02/20  17:04:35
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  17:04:35
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  17:04:35
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  17:04:35
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  17:04:35
TWDI148                               2.00.00.001    ri0412rp                      06/02/20  17:04:35
     PonRI0412RP.809. Fim do bloco do rateio                                                                
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  17:04:35
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  17:04:35
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  17:04:35
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  17:04:35
TCDI148                               2.00.00.001    ri0412rp                      06/02/20  17:04:35
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  17:04:35
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  17:04:35
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  17:04:36
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  17:04:36
TWDI148                               2.00.00.001    ri0412rp                      06/02/20  17:04:36
     PonRI0412RP.809. Fim do bloco do rateio                                                                
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  17:04:36
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  17:04:36
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  17:04:36
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  17:04:36
TCDI148                               2.00.00.001    ri0412rp                      06/02/20  17:04:36
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  17:04:36
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  17:04:36
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  17:04:36
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  17:04:36
TWDI148                               2.00.00.001    ri0412rp                      06/02/20  17:04:36
     PonRI0412RP.809. Fim do bloco do rateio                                                                
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  17:04:36
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  17:04:36
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  17:04:36
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  17:04:36
TCDI148                               2.00.00.001    ri0412rp                      06/02/20  17:04:36
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  17:04:36
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  17:04:36
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  17:04:36
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  17:04:36
TWDI148                               2.00.00.001    ri0412rp                      06/02/20  17:04:36
     PonRI0412RP.809. Fim do bloco do rateio                                                                
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  17:04:36
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  17:04:36
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  17:04:36
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  17:04:36
TCDI148                               2.00.00.001    ri0412rp                      06/02/20  17:04:36
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  17:04:36
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  17:04:36
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  17:04:36
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  17:04:36
TWDI148                               2.00.00.001    ri0412rp                      06/02/20  17:04:36
     PonRI0412RP.809. Fim do bloco do rateio                                                                
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  17:04:36
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  17:04:36
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  17:04:36
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  17:04:36
TCDI148                               2.00.00.001    ri0412rp                      06/02/20  17:04:36
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  17:04:36
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  17:04:36
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  17:04:37
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  17:04:37
TWDI148                               2.00.00.001    ri0412rp                      06/02/20  17:04:37
     PonRI0412RP.809. Fim do bloco do rateio                                                                
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  17:04:37
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  17:04:37
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  17:04:37
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  17:04:37
TCDI148                               2.00.00.001    ri0412rp                      06/02/20  17:04:37
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  17:04:37
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  17:04:37
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  17:04:37
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  17:04:37
TWDI148                               2.00.00.001    ri0412rp                      06/02/20  17:04:37
     PonRI0412RP.809. Fim do bloco do rateio                                                                
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  17:04:37
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  17:04:37
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  17:04:37
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  17:04:37
TCDI148                               2.00.00.001    ri0412rp                      06/02/20  17:04:37
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  17:04:37
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  17:04:37
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  17:04:37
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  17:04:37
TWDI148                               2.00.00.001    ri0412rp                      06/02/20  17:04:37
     PonRI0412RP.809. Fim do bloco do rateio                                                                
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  17:04:37
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  17:04:37
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  17:04:37
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  17:04:37
TCDI148                               2.00.00.001    ri0412rp                      06/02/20  17:04:37
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  17:04:37
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  17:04:37
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  17:04:37
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  17:04:37
TWDI148                               2.00.00.001    ri0412rp                      06/02/20  17:04:37
     PonRI0412RP.809. Fim do bloco do rateio                                                                
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  17:04:37
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  17:04:37
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  17:04:38
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  17:04:38
TCDI148                               2.00.00.001    ri0412rp                      06/02/20  17:04:38
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  17:04:38
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  17:04:38
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  17:04:38
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  17:04:38
TWDI148                               2.00.00.001    ri0412rp                      06/02/20  17:04:38
     PonRI0412RP.809. Fim do bloco do rateio                                                                
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  17:04:38
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  17:04:38
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  17:04:38
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  17:04:38
TCDI148                               2.00.00.001    ri0412rp                      06/02/20  17:04:38
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  17:04:38
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  17:04:38
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  17:04:38
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  17:04:38
TWDI148                               2.00.00.001    ri0412rp                      06/02/20  17:04:38
     PonRI0412RP.809. Fim do bloco do rateio                                                                
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  17:04:38
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  17:04:38
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  17:04:38
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  17:04:38
TCDI148                               2.00.00.001    ri0412rp                      06/02/20  17:04:38
TWDI148                               2.00.00.001    ri0412rp                      06/02/20  17:04:38
     PonRI0412RP.809. Fim do bloco do rateio                                                                
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  17:04:38
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  17:04:38
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  17:04:38
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  17:04:38
TCDI148                               2.00.00.001    ri0412rp                      06/02/20  17:04:38
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  17:04:38
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  17:04:38
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  17:04:38
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  17:04:38
TWDI148                               2.00.00.001    ri0412rp                      06/02/20  17:04:38
     PonRI0412RP.809. Fim do bloco do rateio                                                                
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  17:04:38
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  17:04:38
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  17:04:38
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  17:04:38
TCDI148                               2.00.00.001    ri0412rp                      06/02/20  17:04:39
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  17:04:39
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  17:04:39
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  17:04:39
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  17:04:39
TWDI148                               2.00.00.001    ri0412rp                      06/02/20  17:04:39
     PonRI0412RP.809. Fim do bloco do rateio                                                                
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  17:04:39
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  17:04:39
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  17:04:39
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  17:04:39
TCDI148                               2.00.00.001    ri0412rp                      06/02/20  17:04:39
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  17:04:39
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  17:04:39
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  17:04:39
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  17:04:39
TWDI148                               2.00.00.001    ri0412rp                      06/02/20  17:04:39
     PonRI0412RP.809. Fim do bloco do rateio                                                                
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  17:04:39
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  17:04:39
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  17:04:39
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  17:04:39
TCDI148                               2.00.00.001    ri0412rp                      06/02/20  17:04:39
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  17:04:39
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  17:04:39
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  17:04:39
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  17:04:39
TWDI148                               2.00.00.001    ri0412rp                      06/02/20  17:04:39
     PonRI0412RP.809. Fim do bloco do rateio                                                                
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  17:04:39
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  17:04:39
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  17:04:39
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  17:04:39
TCDI148                               2.00.00.001    ri0412rp                      06/02/20  17:04:39
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  17:04:39
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  17:04:39
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  17:04:39
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  17:04:39
TWDI148                               2.00.00.001    ri0412rp                      06/02/20  17:04:39
     PonRI0412RP.809. Fim do bloco do rateio                                                                
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  17:04:39
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  17:04:39
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  17:04:39
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  17:04:39
TCDI148                               2.00.00.001    ri0412rp                      06/02/20  17:04:39
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  17:04:39
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  17:04:39
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  17:04:39
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  17:04:40
TWDI148                               2.00.00.001    ri0412rp                      06/02/20  17:04:40
     PonRI0412RP.809. Fim do bloco do rateio                                                                
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  17:04:40
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  17:04:40
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  17:04:40
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  17:04:40
TCDI148                               2.00.00.001    ri0412rp                      06/02/20  17:04:40
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  17:04:40
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  17:04:40
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  17:04:40
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  17:04:40
TWDI148                               2.00.00.001    ri0412rp                      06/02/20  17:04:40
     PonRI0412RP.809. Fim do bloco do rateio                                                                
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  17:04:40
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  17:04:40
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  17:04:40
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  17:04:40
TCDI148                               2.00.00.001    ri0412rp                      06/02/20  17:04:40
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  17:04:40
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  17:04:40
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  17:04:40
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  17:04:40
TWDI148                               2.00.00.001    ri0412rp                      06/02/20  17:04:40
     PonRI0412RP.809. Fim do bloco do rateio                                                                
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  17:04:40
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  17:04:40
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  17:04:40
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  17:04:40
TCDI148                               2.00.00.001    ri0412rp                      06/02/20  17:04:40
TWDI148                               2.00.00.001    ri0412rp                      06/02/20  17:04:40
     PonRI0412RP.809. Fim do bloco do rateio                                                                
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  17:04:40
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  17:04:40
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  17:04:40
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  17:04:40
TCDI148                               2.00.00.001    ri0412rp                      06/02/20  17:04:40
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  17:04:40
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  17:04:41
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  17:04:41
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  17:04:41
TWDI148                               2.00.00.001    ri0412rp                      06/02/20  17:04:41
     PonRI0412RP.809. Fim do bloco do rateio                                                                
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  17:04:41
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  17:04:41
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  17:04:41
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  17:04:41
TCDI148                               2.00.00.001    ri0412rp                      06/02/20  17:04:41
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  17:04:41
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  17:04:41
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  17:04:41
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  17:04:41
TWDI148                               2.00.00.001    ri0412rp                      06/02/20  17:04:41
     PonRI0412RP.809. Fim do bloco do rateio                                                                
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  17:04:41
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  17:04:41
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  17:04:41
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  17:04:41
TCDI148                               2.00.00.001    ri0412rp                      06/02/20  17:04:41
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  17:04:41
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  17:04:41
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  17:04:41
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  17:04:41
TWDI148                               2.00.00.001    ri0412rp                      06/02/20  17:04:41
     PonRI0412RP.809. Fim do bloco do rateio                                                                
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  17:04:41
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  17:04:41
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  17:04:41
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  17:04:41
TCDI148                               2.00.00.001    ri0412rp                      06/02/20  17:04:41
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  17:04:41
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  17:04:41
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  17:04:41
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  17:04:41
TWDI148                               2.00.00.001    ri0412rp                      06/02/20  17:04:41
     PonRI0412RP.809. Fim do bloco do rateio                                                                
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  17:04:41
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  17:04:41
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  17:04:41
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  17:04:41
TCDI148                               2.00.00.001    ri0412rp                      06/02/20  17:04:41
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  17:04:41
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  17:04:41
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  17:04:42
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  17:04:42
TWDI148                               2.00.00.001    ri0412rp                      06/02/20  17:04:42
     PonRI0412RP.809. Fim do bloco do rateio                                                                
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  17:04:42
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  17:04:42
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  17:04:42
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  17:04:42
TCDI148                               2.00.00.001    ri0412rp                      06/02/20  17:04:42
