RI0412RP                              2.00.00.076    CN_RI041                      06/02/20  16:35:06
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:35:17
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:35:17
TCDI148                               2.00.00.001    ri0412rp                      06/02/20  16:35:17
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:35:17
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:35:17
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:35:17
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:35:17
TWDI148                               2.00.00.001    ri0412rp                      06/02/20  16:35:17
     PonRI0412RP.809. Fim do bloco do rateio                                                                
UT-ACOMP                              2.00.00.004    ri0412rp                      06/02/20  16:35:17
TWDI458                               2.00.00.000    ri0412rp                      06/02/20  16:35:17
     PonInicio Procedure execute - 06/02/2020 - 16:35:18                                                    
     PonIntegracao EMS 5.0 -> yes - 06/02/2020 - 16:35:18                                                   
     PonApos tratamento conexao bancos - 06/02/2020 - 16:35:18                                              
     PonInicio bloco principal - 06/02/2020 - 16:35:18                                                      
     PonLote -> 10/RI016101/1                                                                               
TCAD095                               2.00.00.001    cdapi007                      06/02/20  16:35:18
TWAD095                               2.00.00.001    cdapi007                      06/02/20  16:35:18
     PonInicio processamento itens do lote  - 06/02/2020 - 16:35:18                                         
TCAD169                               2.00.00.005    cdapi007                      06/02/20  16:35:18
TWAD169                               2.00.00.002    cdapi007                      06/02/20  16:35:18
TCAD169                               2.00.00.005    cdapi007                      06/02/20  16:35:18
TWAD169                               2.00.00.002    cdapi007                      06/02/20  16:35:18
TCAD169                               2.00.00.005    cdapi007                      06/02/20  16:35:18
TWAD169                               2.00.00.002    cdapi007                      06/02/20  16:35:18
TCAD169                               2.00.00.005    cdapi007                      06/02/20  16:35:18
TWAD169                               2.00.00.002    cdapi007                      06/02/20  16:35:18
TCAD169                               2.00.00.005    cdapi007                      06/02/20  16:35:18
TWAD169                               2.00.00.002    cdapi007                      06/02/20  16:35:18
TCAD169                               2.00.00.005    cdapi007                      06/02/20  16:35:18
TWAD169                               2.00.00.002    cdapi007                      06/02/20  16:35:18
TCAD169                               2.00.00.005    cdapi007                      06/02/20  16:35:18
TWAD169                               2.00.00.002    cdapi007                      06/02/20  16:35:18
TCAD169                               2.00.00.005    cdapi007                      06/02/20  16:35:18
TWAD169                               2.00.00.002    cdapi007                      06/02/20  16:35:18
TCAD169                               2.00.00.005    cdapi007                      06/02/20  16:35:18
TWAD169                               2.00.00.002    cdapi007                      06/02/20  16:35:18
TCAD169                               2.00.00.005    cdapi007                      06/02/20  16:35:18
TWAD169                               2.00.00.002    cdapi007                      06/02/20  16:35:18
TCAD169                               2.00.00.005    cdapi007                      06/02/20  16:35:18
TWAD169                               2.00.00.002    cdapi007                      06/02/20  16:35:18
TCAD169                               2.00.00.005    cdapi007                      06/02/20  16:35:18
TWAD169                               2.00.00.002    cdapi007                      06/02/20  16:35:18
TCAD169                               2.00.00.005    cdapi007                      06/02/20  16:35:18
TWAD169                               2.00.00.002    cdapi007                      06/02/20  16:35:18
TCAD169                               2.00.00.005    cdapi007                      06/02/20  16:35:18
TWAD169                               2.00.00.002    cdapi007                      06/02/20  16:35:19
TCAD169                               2.00.00.005    cdapi007                      06/02/20  16:35:19
TWAD169                               2.00.00.002    cdapi007                      06/02/20  16:35:19
TCAD169                               2.00.00.005    cdapi007                      06/02/20  16:35:19
TWAD169                               2.00.00.002    cdapi007                      06/02/20  16:35:19
TCAD169                               2.00.00.005    cdapi007                      06/02/20  16:35:19
TWAD169                               2.00.00.002    cdapi007                      06/02/20  16:35:19
TCAD169                               2.00.00.005    cdapi007                      06/02/20  16:35:19
TWAD169                               2.00.00.002    cdapi007                      06/02/20  16:35:19
TCAD169                               2.00.00.005    cdapi007                      06/02/20  16:35:19
TWAD169                               2.00.00.002    cdapi007                      06/02/20  16:35:19
TCAD169                               2.00.00.005    cdapi007                      06/02/20  16:35:19
TWAD169                               2.00.00.002    cdapi007                      06/02/20  16:35:19
     PonFinal processamento itens do lote  - 06/02/2020 - 16:35:19                                          
     PonAntes Atualizacao - 06/02/2020 - 16:35:19                                                           
     PonSera feita a integracao com EMS 5.0 - 06/02/2020 - 16:35:19                                         
fnc_mga_docto_pend_integr                 prgfin/fgl/fgl720za.py    1.00.01.124    06/02/20  16:35:19
fnc_funcoes_padrao_glob                   prgint/utb/utb925za.py    1.00.00.000    06/02/20  16:35:19
SPP_TRAT_CASAS_DEC                        no
CDAPI543                              2.00.00.001    fgl720za                      06/02/20  16:35:19
CDAPI547                              2.00.00.011    fgl720za                      06/02/20  16:35:19
CDAPI548                              2.00.00.003    fgl720za                      06/02/20  16:35:19

 => INFORMAÇÃO tt-doc-pendente (REFERÊNCIA)
    ======================================= 

Empresa  Referência  Data Movto  Lancto Padrão  Data Cotação  Valor Movimento  Gera Estorno  Data Estorno  Histórico  Data Início Per  Data Fim Per  Série Início  Sério Fim  Situação  Estab 
-------- ----------- ----------- -------------- ------------- ---------------- ------------- ------------- ---------- ---------------- ------------- ------------- ---------- --------- ------ 
10        RI016101    30/06/2010       0                                     0  Não                           0        06/02/2020       06/02/2020             0             0 01        1    

 => INFORMAÇÃO tt-lin-doc-pend (ITENS)
    =================================== 

Empresa  Referência  Sequência  Conta EMS  Sub-Conta EMS  Conta MG  Sub-Conta MG  Reduzida  Trans EMS  Trans MG  Histórico  Valor           Conta Contra Partida EMS  Sub-Conta Contra Partida EMS  Conta Contra Partida MG  Sub-Conta Contra Partida MG  Reduzida Par  Valor FASB      Data Cotação  Valor CMI       Valor Presente  Controle       Conta Contábil               Contra Partida        Estab   Unid Negoc  Unid Negoc Par
-------- ----------- ---------- ---------- -------------- --------- ------------- --------- ---------- --------- ---------- --------------- ------------------------- ----------------------------- ------------------------ ---------------------------- ------------- --------------- ------------- --------------- --------------- --------- --------------------------- -------------------------- -------- ----------- --------------
10       RI016101         1     21105040   01070201       00000000  00000              0     1         DB          0                   910                                                          00000000                 00000                            0                   0,000                         0,000               0                                                                  1                       
10       RI016101         2     21105040   01070201       00000000  00000              0     1         DB          0                    87                                                          00000000                 00000                            0                   0,000                         0,000               0                                                                  1                       
10       RI016101         3     21105040   01070201       00000000  00000              0     1         DB          0                   116                                                          00000000                 00000                            0                   0,000                         0,000               0                                                                  1                       
10       RI016101         4     31111111                  00000000  00000              0     2         DB          0                    13                                                          00000000                 00000                            0                   0,000                         0,000               0                                                                  1                       
10       RI016101         5     31111111                  00000000  00000              0     2         DB          0                   810                                                          00000000                 00000                            0                   0,000                         0,000               0                                                                  1                       
10       RI016101         6     31111111                  00000000  00000              0     2         DB          0                     6                                                          00000000                 00000                            0                   0,000                         0,000               0                                                                  1                       
10       RI016101         7     31111111                  00000000  00000              0     2         DB          0                   910                                                          00000000                 00000                            0                   0,000                         0,000               0                                                                  1                       
10       RI016101         8     31111111                  00000000  00000              0     1         DB          0                   810                                                          00000000                 00000                            0                   0,000                         0,000               0                                                                  1                       
10       RI016101         9     31111111                  00000000  00000              0     1         DB          0                    19                                                          00000000                 00000                            0                   0,000                         0,000               0                                                                  1                       
10       RI016101        10     31111111                  00000000  00000              0     2         DB          0                     1                                                          00000000                 00000                            0                   0,000                         0,000               0                                                                  1                       
10       RI016101        11     31111111                  00000000  00000              0     2         DB          0                    87                                                          00000000                 00000                            0                   0,000                         0,000               0                                                                  1                       
10       RI016101        12     31111111                  00000000  00000              0     2         DB          0                     5                                                          00000000                 00000                            0                   0,000                         0,000               0                                                                  1                       
10       RI016101        13     31111111                  00000000  00000              0     2         DB          0                    87                                                          00000000                 00000                            0                   0,000                         0,000               0                                                                  1                       
10       RI016101        14     31111111                  00000000  00000              0     1         DB          0                    87                                                          00000000                 00000                            0                   0,000                         0,000               0                                                                  1                       
10       RI016101        15     31111111                  00000000  00000              0     1         DB          0                    15                                                          00000000                 00000                            0                   0,000                         0,000               0                                                                  1                       
10       RI016101        16     31111111                  00000000  00000              0     2         DB          0                     1                                                          00000000                 00000                            0                   0,000                         0,000               0                                                                  1                       
10       RI016101        17     31111111                  00000000  00000              0     2         DB          0                   116                                                          00000000                 00000                            0                   0,000                         0,000               0                                                                  1                       
10       RI016101        18     31111111                  00000000  00000              0     2         DB          0                     8                                                          00000000                 00000                            0                   0,000                         0,000               0                                                                  1                       
10       RI016101        19     31111111                  00000000  00000              0     2         DB          0                   116                                                          00000000                 00000                            0                   0,000                         0,000               0                                                                  1                       
10       RI016101        20     31111111                  00000000  00000              0     1         DB          0                   116                                                          00000000                 00000                            0                   0,000                         0,000               0                                                                  1                       

CDAPI543                              2.00.00.001    fgl720za                      06/02/20  16:35:19
UT-MSGS                               3.00.00.002    cdapi007                      06/02/20  16:35:19
TDAD169                               2.00.00.002    cdapi007                      06/02/20  16:35:20
TDAD169                               2.00.00.002    cdapi007                      06/02/20  16:35:20
TDAD169                               2.00.00.002    cdapi007                      06/02/20  16:35:20
TDAD169                               2.00.00.002    cdapi007                      06/02/20  16:35:20
TDAD169                               2.00.00.002    cdapi007                      06/02/20  16:35:20
TDAD169                               2.00.00.002    cdapi007                      06/02/20  16:35:20
TDAD169                               2.00.00.002    cdapi007                      06/02/20  16:35:20
TDAD169                               2.00.00.002    cdapi007                      06/02/20  16:35:20
TDAD169                               2.00.00.002    cdapi007                      06/02/20  16:35:20
TDAD169                               2.00.00.002    cdapi007                      06/02/20  16:35:20
TDAD169                               2.00.00.002    cdapi007                      06/02/20  16:35:20
TDAD169                               2.00.00.002    cdapi007                      06/02/20  16:35:20
TDAD169                               2.00.00.002    cdapi007                      06/02/20  16:35:20
TDAD169                               2.00.00.002    cdapi007                      06/02/20  16:35:20
TDAD169                               2.00.00.002    cdapi007                      06/02/20  16:35:20
TDAD169                               2.00.00.002    cdapi007                      06/02/20  16:35:20
TDAD169                               2.00.00.002    cdapi007                      06/02/20  16:35:20
TDAD169                               2.00.00.002    cdapi007                      06/02/20  16:35:20
TDAD169                               2.00.00.002    cdapi007                      06/02/20  16:35:20
TDAD169                               2.00.00.002    cdapi007                      06/02/20  16:35:20
TDAD095                               2.00.00.002    cdapi007                      06/02/20  16:35:20
     PonIntegracao com o EMS 5.0 realizada - 06/02/2020 - 16:35:20                                          
     PonFinal bloco principal - 06/02/2020 - 16:35:20                                                       
     PonRetornando da cdapi007a.p - 06/02/2020 - 16:35:20                                                   
UT-TRFRRP                             2.00.00.008    ri0412rp                      06/02/20  16:35:20
UT-TRFRRP                             2.00.00.008    ri0412rp                      06/02/20  16:35:20
