RI0412RP                              2.00.00.076    CN_RI041                      06/02/20  16:43:46
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:43:52
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:43:52
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:43:52
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:43:52
UT-ACOMP                              2.00.00.004    ri0412rp                      06/02/20  16:43:53
UT-ACOMP                              2.00.00.004    ri0412rp                      06/02/20  16:43:53
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:43:53
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:43:53
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:43:54
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:43:54
TCDI148                               2.00.00.001    ri0412rp                      06/02/20  16:43:54
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:43:54
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:43:54
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:43:54
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:43:54
TWDI148                               2.00.00.001    ri0412rp                      06/02/20  16:43:54
     PonRI0412RP.809. Fim do bloco do rateio                                                                
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:43:54
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:43:54
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:43:54
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:43:54
TCDI148                               2.00.00.001    ri0412rp                      06/02/20  16:43:54
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:43:54
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:43:54
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:43:54
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:43:54
TWDI148                               2.00.00.001    ri0412rp                      06/02/20  16:43:54
     PonRI0412RP.809. Fim do bloco do rateio                                                                
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:43:54
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:43:54
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:43:54
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:43:54
TCDI148                               2.00.00.001    ri0412rp                      06/02/20  16:43:54
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:43:54
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:43:54
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:43:54
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:43:54
TWDI148                               2.00.00.001    ri0412rp                      06/02/20  16:43:54
     PonRI0412RP.809. Fim do bloco do rateio                                                                
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:43:54
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:43:54
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:43:54
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:43:54
TCDI148                               2.00.00.001    ri0412rp                      06/02/20  16:43:54
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:43:55
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:43:55
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:43:55
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:43:55
TWDI148                               2.00.00.001    ri0412rp                      06/02/20  16:43:55
     PonRI0412RP.809. Fim do bloco do rateio                                                                
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:43:55
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:43:55
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:43:55
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:43:55
TCDI148                               2.00.00.001    ri0412rp                      06/02/20  16:43:55
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:43:55
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:43:55
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:43:55
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:43:55
TWDI148                               2.00.00.001    ri0412rp                      06/02/20  16:43:55
     PonRI0412RP.809. Fim do bloco do rateio                                                                
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:43:55
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:43:55
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:43:55
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:43:55
TCDI148                               2.00.00.001    ri0412rp                      06/02/20  16:43:55
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:43:55
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:43:55
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:43:55
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:43:55
TWDI148                               2.00.00.001    ri0412rp                      06/02/20  16:43:55
     PonRI0412RP.809. Fim do bloco do rateio                                                                
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:43:55
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:43:55
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:43:55
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:43:55
TCDI148                               2.00.00.001    ri0412rp                      06/02/20  16:43:55
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:43:55
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:43:56
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:43:56
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:43:56
TWDI148                               2.00.00.001    ri0412rp                      06/02/20  16:43:56
     PonRI0412RP.809. Fim do bloco do rateio                                                                
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:43:56
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:43:56
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:43:56
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:43:56
TCDI148                               2.00.00.001    ri0412rp                      06/02/20  16:43:56
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:43:56
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:43:56
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:43:56
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:43:56
TWDI148                               2.00.00.001    ri0412rp                      06/02/20  16:43:56
     PonRI0412RP.809. Fim do bloco do rateio                                                                
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:43:56
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:43:56
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:43:56
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:43:56
TCDI148                               2.00.00.001    ri0412rp                      06/02/20  16:43:56
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:43:56
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:43:56
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:43:56
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:43:56
TWDI148                               2.00.00.001    ri0412rp                      06/02/20  16:43:56
TWDI454                               2.00.00.000    ri0412rp                      06/02/20  16:43:56
     PonRI0412RP.809. Fim do bloco do rateio                                                                
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:43:56
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:43:56
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:43:56
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:43:56
TCDI148                               2.00.00.001    ri0412rp                      06/02/20  16:43:56
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:43:56
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:43:56
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:43:56
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:43:56
TWDI148                               2.00.00.001    ri0412rp                      06/02/20  16:43:56
     PonRI0412RP.809. Fim do bloco do rateio                                                                
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:43:56
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:43:56
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:43:56
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:43:57
TCDI148                               2.00.00.001    ri0412rp                      06/02/20  16:43:57
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:43:57
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:43:57
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:43:57
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:43:57
TWDI148                               2.00.00.001    ri0412rp                      06/02/20  16:43:57
     PonRI0412RP.809. Fim do bloco do rateio                                                                
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:43:57
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:43:57
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:43:57
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:43:57
TCDI148                               2.00.00.001    ri0412rp                      06/02/20  16:43:57
TWDI148                               2.00.00.001    ri0412rp                      06/02/20  16:43:57
     PonRI0412RP.809. Fim do bloco do rateio                                                                
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:43:57
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:43:57
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:43:57
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:43:57
TCDI148                               2.00.00.001    ri0412rp                      06/02/20  16:43:57
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:43:57
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:43:57
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:43:57
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:43:57
TWDI148                               2.00.00.001    ri0412rp                      06/02/20  16:43:57
     PonRI0412RP.809. Fim do bloco do rateio                                                                
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:43:57
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:43:57
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:43:57
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:43:57
TCDI148                               2.00.00.001    ri0412rp                      06/02/20  16:43:57
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:43:57
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:43:57
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:43:57
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:43:57
TWDI148                               2.00.00.001    ri0412rp                      06/02/20  16:43:57
     PonRI0412RP.809. Fim do bloco do rateio                                                                
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:43:57
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:43:57
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:43:57
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:43:57
TCDI148                               2.00.00.001    ri0412rp                      06/02/20  16:43:57
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:43:57
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:43:57
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:43:58
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:43:58
TWDI148                               2.00.00.001    ri0412rp                      06/02/20  16:43:58
     PonRI0412RP.809. Fim do bloco do rateio                                                                
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:43:58
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:43:58
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:43:58
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:43:58
TCDI148                               2.00.00.001    ri0412rp                      06/02/20  16:43:58
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:43:58
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:43:58
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:43:58
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:43:58
TWDI148                               2.00.00.001    ri0412rp                      06/02/20  16:43:58
     PonRI0412RP.809. Fim do bloco do rateio                                                                
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:43:58
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:43:58
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:43:58
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:43:58
TCDI148                               2.00.00.001    ri0412rp                      06/02/20  16:43:58
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:43:58
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:43:58
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:43:58
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:43:58
TWDI148                               2.00.00.001    ri0412rp                      06/02/20  16:43:58
     PonRI0412RP.809. Fim do bloco do rateio                                                                
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:43:58
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:43:58
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:43:58
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:43:58
TCDI148                               2.00.00.001    ri0412rp                      06/02/20  16:43:58
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:43:58
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:43:58
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:43:58
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:43:58
TWDI148                               2.00.00.001    ri0412rp                      06/02/20  16:43:58
     PonRI0412RP.809. Fim do bloco do rateio                                                                
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:43:58
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:43:58
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:43:58
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:43:58
TCDI148                               2.00.00.001    ri0412rp                      06/02/20  16:43:58
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:43:58
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:43:59
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:43:59
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:43:59
TWDI148                               2.00.00.001    ri0412rp                      06/02/20  16:43:59
     PonRI0412RP.809. Fim do bloco do rateio                                                                
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:43:59
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:43:59
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:43:59
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:43:59
TCDI148                               2.00.00.001    ri0412rp                      06/02/20  16:43:59
TWDI148                               2.00.00.001    ri0412rp                      06/02/20  16:43:59
     PonRI0412RP.809. Fim do bloco do rateio                                                                
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:43:59
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:43:59
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:43:59
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:43:59
TCDI148                               2.00.00.001    ri0412rp                      06/02/20  16:43:59
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:43:59
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:43:59
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:43:59
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:43:59
TWDI148                               2.00.00.001    ri0412rp                      06/02/20  16:43:59
     PonRI0412RP.809. Fim do bloco do rateio                                                                
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:43:59
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:43:59
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:43:59
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:43:59
TCDI148                               2.00.00.001    ri0412rp                      06/02/20  16:43:59
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:43:59
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:43:59
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:43:59
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:43:59
TWDI148                               2.00.00.001    ri0412rp                      06/02/20  16:43:59
     PonRI0412RP.809. Fim do bloco do rateio                                                                
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:43:59
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:43:59
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:43:59
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:43:59
TCDI148                               2.00.00.001    ri0412rp                      06/02/20  16:43:59
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:43:59
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:43:59
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:43:59
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:43:59
TWDI148                               2.00.00.001    ri0412rp                      06/02/20  16:44:00
     PonRI0412RP.809. Fim do bloco do rateio                                                                
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:44:00
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:44:00
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:44:00
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:44:00
TCDI148                               2.00.00.001    ri0412rp                      06/02/20  16:44:00
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:44:00
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:44:00
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:44:00
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:44:00
TWDI148                               2.00.00.001    ri0412rp                      06/02/20  16:44:00
     PonRI0412RP.809. Fim do bloco do rateio                                                                
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:44:00
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:44:00
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:44:00
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:44:00
TCDI148                               2.00.00.001    ri0412rp                      06/02/20  16:44:00
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:44:00
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:44:00
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:44:00
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:44:00
TWDI148                               2.00.00.001    ri0412rp                      06/02/20  16:44:00
     PonRI0412RP.809. Fim do bloco do rateio                                                                
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:44:00
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:44:00
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:44:00
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:44:00
TCDI148                               2.00.00.001    ri0412rp                      06/02/20  16:44:00
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:44:00
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:44:00
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:44:00
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:44:00
TWDI148                               2.00.00.001    ri0412rp                      06/02/20  16:44:00
     PonRI0412RP.809. Fim do bloco do rateio                                                                
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:44:00
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:44:00
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:44:00
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:44:01
TCDI148                               2.00.00.001    ri0412rp                      06/02/20  16:44:01
TWDI148                               2.00.00.001    ri0412rp                      06/02/20  16:44:01
     PonRI0412RP.809. Fim do bloco do rateio                                                                
UT-ACOMP                              2.00.00.004    ri0412rp                      06/02/20  16:44:01
TWDI458                               2.00.00.000    ri0412rp                      06/02/20  16:44:01
     PonInicio Procedure execute - 06/02/2020 - 16:44:01                                                    
     PonIntegracao EMS 5.0 -> yes - 06/02/2020 - 16:44:01                                                   
     PonApos tratamento conexao bancos - 06/02/2020 - 16:44:01                                              
     PonInicio bloco principal - 06/02/2020 - 16:44:01                                                      
     PonLote -> 10/RI014111/1                                                                               
TCAD095                               2.00.00.001    cdapi007                      06/02/20  16:44:01
TWAD095                               2.00.00.001    cdapi007                      06/02/20  16:44:01
     PonInicio processamento itens do lote  - 06/02/2020 - 16:44:01                                         
TCAD169                               2.00.00.005    cdapi007                      06/02/20  16:44:01
TWAD169                               2.00.00.002    cdapi007                      06/02/20  16:44:01
TCAD169                               2.00.00.005    cdapi007                      06/02/20  16:44:01
TWAD169                               2.00.00.002    cdapi007                      06/02/20  16:44:01
TCAD169                               2.00.00.005    cdapi007                      06/02/20  16:44:01
TWAD169                               2.00.00.002    cdapi007                      06/02/20  16:44:01
TCAD169                               2.00.00.005    cdapi007                      06/02/20  16:44:01
TWAD169                               2.00.00.002    cdapi007                      06/02/20  16:44:01
TCAD169                               2.00.00.005    cdapi007                      06/02/20  16:44:01
TWAD169                               2.00.00.002    cdapi007                      06/02/20  16:44:01
TCAD169                               2.00.00.005    cdapi007                      06/02/20  16:44:01
TWAD169                               2.00.00.002    cdapi007                      06/02/20  16:44:01
TCAD169                               2.00.00.005    cdapi007                      06/02/20  16:44:01
TWAD169                               2.00.00.002    cdapi007                      06/02/20  16:44:01
TCAD169                               2.00.00.005    cdapi007                      06/02/20  16:44:01
TWAD169                               2.00.00.002    cdapi007                      06/02/20  16:44:01
TCAD169                               2.00.00.005    cdapi007                      06/02/20  16:44:02
TWAD169                               2.00.00.002    cdapi007                      06/02/20  16:44:02
TCAD169                               2.00.00.005    cdapi007                      06/02/20  16:44:02
TWAD169                               2.00.00.002    cdapi007                      06/02/20  16:44:02
TCAD169                               2.00.00.005    cdapi007                      06/02/20  16:44:02
TWAD169                               2.00.00.002    cdapi007                      06/02/20  16:44:02
TCAD169                               2.00.00.005    cdapi007                      06/02/20  16:44:02
TWAD169                               2.00.00.002    cdapi007                      06/02/20  16:44:02
TCAD169                               2.00.00.005    cdapi007                      06/02/20  16:44:02
TWAD169                               2.00.00.002    cdapi007                      06/02/20  16:44:02
TCAD169                               2.00.00.005    cdapi007                      06/02/20  16:44:02
TWAD169                               2.00.00.002    cdapi007                      06/02/20  16:44:02
TCAD169                               2.00.00.005    cdapi007                      06/02/20  16:44:02
TWAD169                               2.00.00.002    cdapi007                      06/02/20  16:44:02
TCAD169                               2.00.00.005    cdapi007                      06/02/20  16:44:02
TWAD169                               2.00.00.002    cdapi007                      06/02/20  16:44:02
TCAD169                               2.00.00.005    cdapi007                      06/02/20  16:44:02
TWAD169                               2.00.00.002    cdapi007                      06/02/20  16:44:02
     PonFinal processamento itens do lote  - 06/02/2020 - 16:44:02                                          
     PonAntes Atualizacao - 06/02/2020 - 16:44:02                                                           
     PonSera feita a integracao com EMS 5.0 - 06/02/2020 - 16:44:02                                         
fnc_mga_docto_pend_integr                 prgfin/fgl/fgl720za.py    1.00.01.124    06/02/20  16:44:02
fnc_funcoes_padrao_glob                   prgint/utb/utb925za.py    1.00.00.000    06/02/20  16:44:02
SPP_TRAT_CASAS_DEC                        no
CDAPI543                              2.00.00.001    fgl720za                      06/02/20  16:44:02
CDAPI547                              2.00.00.011    fgl720za                      06/02/20  16:44:02
CDAPI548                              2.00.00.003    fgl720za                      06/02/20  16:44:03

 => INFORMAÇÃO tt-doc-pendente (REFERÊNCIA)
    ======================================= 

Empresa  Referência  Data Movto  Lancto Padrão  Data Cotação  Valor Movimento  Gera Estorno  Data Estorno  Histórico  Data Início Per  Data Fim Per  Série Início  Sério Fim  Situação  Estab 
-------- ----------- ----------- -------------- ------------- ---------------- ------------- ------------- ---------- ---------------- ------------- ------------- ---------- --------- ------ 
10        RI014111    30/04/2011       0                                     0  Não                           0        06/02/2020       06/02/2020             0             0 01        1    

 => INFORMAÇÃO tt-lin-doc-pend (ITENS)
    =================================== 

Empresa  Referência  Sequência  Conta EMS  Sub-Conta EMS  Conta MG  Sub-Conta MG  Reduzida  Trans EMS  Trans MG  Histórico  Valor           Conta Contra Partida EMS  Sub-Conta Contra Partida EMS  Conta Contra Partida MG  Sub-Conta Contra Partida MG  Reduzida Par  Valor FASB      Data Cotação  Valor CMI       Valor Presente  Controle       Conta Contábil               Contra Partida        Estab   Unid Negoc  Unid Negoc Par
-------- ----------- ---------- ---------- -------------- --------- ------------- --------- ---------- --------- ---------- --------------- ------------------------- ----------------------------- ------------------------ ---------------------------- ------------- --------------- ------------- --------------- --------------- --------- --------------------------- -------------------------- -------- ----------- --------------
10       RI014111         1     12102040                  00000000  00000              0     1         DB          0                   480                                                          00000000                 00000                            0                   0,000                         0,000               0                                                                  1                       
10       RI014111         2     12102040                  00000000  00000              0     2         DB          0                   480                                                          00000000                 00000                            0                   0,000                         0,000               0                                                                  1                       
10       RI014111         3     21105040   01070101       00000000  00000              0     2         DB          0                   480                                                          00000000                 00000                            0                   0,000                         0,000               0                                                                  1                       
10       RI014111         4     21105040   01070201       00000000  00000              0     1         DB          0                   943                                                          00000000                 00000                            0                   0,000                         0,000               0                                                                  1                       
10       RI014111         5     21105040   01070201       00000000  00000              0     1         DB          0                    93                                                          00000000                 00000                            0                   0,000                         0,000               0                                                                  1                       
