RI0412RP                              2.00.00.076    CN_RI041                      06/02/20  17:03:21
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  17:03:30
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  17:03:30
TWDI148                               2.00.00.001    ri0412rp                      06/02/20  17:03:30
     PonRI0412RP.809. Fim do bloco do rateio                                                                
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  17:03:30
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  17:03:30
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  17:03:30
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  17:03:30
TCDI148                               2.00.00.001    ri0412rp                      06/02/20  17:03:30
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  17:03:30
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  17:03:30
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  17:03:30
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  17:03:30
TWDI148                               2.00.00.001    ri0412rp                      06/02/20  17:03:30
     PonRI0412RP.809. Fim do bloco do rateio                                                                
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  17:03:30
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  17:03:30
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  17:03:30
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  17:03:30
TCDI148                               2.00.00.001    ri0412rp                      06/02/20  17:03:30
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  17:03:30
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  17:03:30
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  17:03:30
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  17:03:30
TWDI148                               2.00.00.001    ri0412rp                      06/02/20  17:03:30
     PonRI0412RP.809. Fim do bloco do rateio                                                                
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  17:03:30
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  17:03:30
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  17:03:30
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  17:03:30
TCDI148                               2.00.00.001    ri0412rp                      06/02/20  17:03:30
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  17:03:30
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  17:03:30
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  17:03:30
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  17:03:30
TWDI148                               2.00.00.001    ri0412rp                      06/02/20  17:03:30
     PonRI0412RP.809. Fim do bloco do rateio                                                                
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  17:03:30
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  17:03:31
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  17:03:31
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  17:03:31
TCDI148                               2.00.00.001    ri0412rp                      06/02/20  17:03:31
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  17:03:31
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  17:03:31
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  17:03:31
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  17:03:31
TWDI148                               2.00.00.001    ri0412rp                      06/02/20  17:03:31
     PonRI0412RP.809. Fim do bloco do rateio                                                                
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  17:03:31
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  17:03:31
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  17:03:31
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  17:03:31
TCDI148                               2.00.00.001    ri0412rp                      06/02/20  17:03:31
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  17:03:31
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  17:03:31
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  17:03:31
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  17:03:31
TWDI148                               2.00.00.001    ri0412rp                      06/02/20  17:03:31
     PonRI0412RP.809. Fim do bloco do rateio                                                                
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  17:03:31
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  17:03:31
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  17:03:31
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  17:03:31
TCDI148                               2.00.00.001    ri0412rp                      06/02/20  17:03:31
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  17:03:31
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  17:03:31
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  17:03:31
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  17:03:31
TWDI148                               2.00.00.001    ri0412rp                      06/02/20  17:03:31
     PonRI0412RP.809. Fim do bloco do rateio                                                                
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  17:03:31
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  17:03:31
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  17:03:31
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  17:03:31
TCDI148                               2.00.00.001    ri0412rp                      06/02/20  17:03:31
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  17:03:31
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  17:03:31
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  17:03:31
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  17:03:31
TWDI148                               2.00.00.001    ri0412rp                      06/02/20  17:03:31
     PonRI0412RP.809. Fim do bloco do rateio                                                                
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  17:03:32
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  17:03:32
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  17:03:32
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  17:03:32
TCDI148                               2.00.00.001    ri0412rp                      06/02/20  17:03:32
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  17:03:32
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  17:03:32
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  17:03:32
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  17:03:32
TWDI148                               2.00.00.001    ri0412rp                      06/02/20  17:03:32
     PonRI0412RP.809. Fim do bloco do rateio                                                                
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  17:03:32
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  17:03:32
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  17:03:32
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  17:03:32
TCDI148                               2.00.00.001    ri0412rp                      06/02/20  17:03:32
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  17:03:32
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  17:03:32
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  17:03:32
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  17:03:32
TWDI148                               2.00.00.001    ri0412rp                      06/02/20  17:03:32
     PonRI0412RP.809. Fim do bloco do rateio                                                                
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  17:03:32
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  17:03:32
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  17:03:32
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  17:03:32
TCDI148                               2.00.00.001    ri0412rp                      06/02/20  17:03:32
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  17:03:32
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  17:03:32
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  17:03:32
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  17:03:32
TWDI148                               2.00.00.001    ri0412rp                      06/02/20  17:03:32
     PonRI0412RP.809. Fim do bloco do rateio                                                                
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  17:03:32
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  17:03:32
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  17:03:32
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  17:03:32
TCDI148                               2.00.00.001    ri0412rp                      06/02/20  17:03:32
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  17:03:32
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  17:03:32
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  17:03:32
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  17:03:32
TWDI148                               2.00.00.001    ri0412rp                      06/02/20  17:03:33
     PonRI0412RP.809. Fim do bloco do rateio                                                                
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  17:03:33
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  17:03:33
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  17:03:33
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  17:03:33
TCDI148                               2.00.00.001    ri0412rp                      06/02/20  17:03:33
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  17:03:33
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  17:03:33
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  17:03:33
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  17:03:33
TWDI148                               2.00.00.001    ri0412rp                      06/02/20  17:03:33
     PonRI0412RP.809. Fim do bloco do rateio                                                                
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  17:03:33
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  17:03:33
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  17:03:33
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  17:03:33
TCDI148                               2.00.00.001    ri0412rp                      06/02/20  17:03:33
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  17:03:33
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  17:03:33
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  17:03:33
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  17:03:33
TWDI148                               2.00.00.001    ri0412rp                      06/02/20  17:03:33
     PonRI0412RP.809. Fim do bloco do rateio                                                                
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  17:03:33
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  17:03:33
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  17:03:33
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  17:03:33
TCDI148                               2.00.00.001    ri0412rp                      06/02/20  17:03:33
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  17:03:33
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  17:03:33
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  17:03:33
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  17:03:33
TWDI148                               2.00.00.001    ri0412rp                      06/02/20  17:03:33
     PonRI0412RP.809. Fim do bloco do rateio                                                                
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  17:03:33
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  17:03:33
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  17:03:33
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  17:03:33
TCDI148                               2.00.00.001    ri0412rp                      06/02/20  17:03:33
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  17:03:34
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  17:03:34
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  17:03:34
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  17:03:34
TWDI148                               2.00.00.001    ri0412rp                      06/02/20  17:03:34
     PonRI0412RP.809. Fim do bloco do rateio                                                                
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  17:03:34
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  17:03:34
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  17:03:34
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  17:03:34
TCDI148                               2.00.00.001    ri0412rp                      06/02/20  17:03:34
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  17:03:34
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  17:03:34
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  17:03:34
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  17:03:34
TWDI148                               2.00.00.001    ri0412rp                      06/02/20  17:03:34
     PonRI0412RP.809. Fim do bloco do rateio                                                                
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  17:03:34
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  17:03:34
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  17:03:34
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  17:03:34
TCDI148                               2.00.00.001    ri0412rp                      06/02/20  17:03:34
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  17:03:34
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  17:03:34
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  17:03:34
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  17:03:34
TWDI148                               2.00.00.001    ri0412rp                      06/02/20  17:03:34
     PonRI0412RP.809. Fim do bloco do rateio                                                                
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  17:03:34
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  17:03:34
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  17:03:34
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  17:03:34
TCDI148                               2.00.00.001    ri0412rp                      06/02/20  17:03:35
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  17:03:35
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  17:03:35
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  17:03:35
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  17:03:35
TWDI148                               2.00.00.001    ri0412rp                      06/02/20  17:03:35
     PonRI0412RP.809. Fim do bloco do rateio                                                                
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  17:03:35
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  17:03:35
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  17:03:35
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  17:03:35
TCDI148                               2.00.00.001    ri0412rp                      06/02/20  17:03:35
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  17:03:35
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  17:03:35
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  17:03:35
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  17:03:35
TWDI148                               2.00.00.001    ri0412rp                      06/02/20  17:03:35
     PonRI0412RP.809. Fim do bloco do rateio                                                                
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  17:03:35
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  17:03:35
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  17:03:35
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  17:03:35
TCDI148                               2.00.00.001    ri0412rp                      06/02/20  17:03:35
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  17:03:35
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  17:03:35
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  17:03:35
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  17:03:35
TWDI148                               2.00.00.001    ri0412rp                      06/02/20  17:03:35
     PonRI0412RP.809. Fim do bloco do rateio                                                                
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  17:03:35
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  17:03:35
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  17:03:35
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  17:03:35
TCDI148                               2.00.00.001    ri0412rp                      06/02/20  17:03:35
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  17:03:35
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  17:03:35
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  17:03:35
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  17:03:35
TWDI148                               2.00.00.001    ri0412rp                      06/02/20  17:03:35
     PonRI0412RP.809. Fim do bloco do rateio                                                                
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  17:03:36
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  17:03:36
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  17:03:36
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  17:03:36
TCDI148                               2.00.00.001    ri0412rp                      06/02/20  17:03:36
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  17:03:36
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  17:03:36
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  17:03:36
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  17:03:36
TWDI148                               2.00.00.001    ri0412rp                      06/02/20  17:03:36
     PonRI0412RP.809. Fim do bloco do rateio                                                                
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  17:03:36
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  17:03:36
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  17:03:36
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  17:03:36
TCDI148                               2.00.00.001    ri0412rp                      06/02/20  17:03:36
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  17:03:36
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  17:03:36
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  17:03:36
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  17:03:36
TWDI148                               2.00.00.001    ri0412rp                      06/02/20  17:03:36
     PonRI0412RP.809. Fim do bloco do rateio                                                                
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  17:03:36
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  17:03:36
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  17:03:36
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  17:03:36
TCDI148                               2.00.00.001    ri0412rp                      06/02/20  17:03:36
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  17:03:36
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  17:03:36
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  17:03:36
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  17:03:36
TWDI148                               2.00.00.001    ri0412rp                      06/02/20  17:03:36
     PonRI0412RP.809. Fim do bloco do rateio                                                                
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  17:03:36
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  17:03:36
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  17:03:36
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  17:03:37
TCDI148                               2.00.00.001    ri0412rp                      06/02/20  17:03:37
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  17:03:37
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  17:03:37
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  17:03:37
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  17:03:37
TWDI148                               2.00.00.001    ri0412rp                      06/02/20  17:03:37
     PonRI0412RP.809. Fim do bloco do rateio                                                                
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  17:03:37
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  17:03:37
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  17:03:37
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  17:03:37
TCDI148                               2.00.00.001    ri0412rp                      06/02/20  17:03:37
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  17:03:37
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  17:03:37
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  17:03:37
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  17:03:37
TWDI148                               2.00.00.001    ri0412rp                      06/02/20  17:03:37
     PonRI0412RP.809. Fim do bloco do rateio                                                                
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  17:03:37
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  17:03:37
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  17:03:37
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  17:03:37
TCDI148                               2.00.00.001    ri0412rp                      06/02/20  17:03:37
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  17:03:37
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  17:03:37
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  17:03:37
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  17:03:37
TWDI148                               2.00.00.001    ri0412rp                      06/02/20  17:03:37
     PonRI0412RP.809. Fim do bloco do rateio                                                                
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  17:03:37
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  17:03:37
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  17:03:37
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  17:03:37
TCDI148                               2.00.00.001    ri0412rp                      06/02/20  17:03:37
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  17:03:37
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  17:03:37
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  17:03:37
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  17:03:37
TWDI148                               2.00.00.001    ri0412rp                      06/02/20  17:03:37
     PonRI0412RP.809. Fim do bloco do rateio                                                                
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  17:03:37
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  17:03:37
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  17:03:37
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  17:03:37
TCDI148                               2.00.00.001    ri0412rp                      06/02/20  17:03:38
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  17:03:38
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  17:03:38
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  17:03:38
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  17:03:38
TWDI148                               2.00.00.001    ri0412rp                      06/02/20  17:03:38
     PonRI0412RP.809. Fim do bloco do rateio                                                                
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  17:03:38
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  17:03:38
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  17:03:38
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  17:03:38
