RI0412RP                              2.00.00.076    CN_RI041                      06/02/20  16:36:52
RI9999                                2.00.00.000    ri0412rp                      06/02/20  16:36:58
RI9999                                2.00.00.000    ri0412rp                      06/02/20  16:36:58
RI9999                                2.00.00.000    ri0412rp                      06/02/20  16:36:58
RI9999                                2.00.00.000    ri0412rp                      06/02/20  16:36:58
RI9999                                2.00.00.000    ri0412rp                      06/02/20  16:36:59
RI9999                                2.00.00.000    ri0412rp                      06/02/20  16:36:59
RI9999                                2.00.00.000    ri0412rp                      06/02/20  16:36:59
RI9999                                2.00.00.000    ri0412rp                      06/02/20  16:36:59
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:36:59
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:36:59
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:36:59
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:36:59
RI9999                                2.00.00.000    ri0412rp                      06/02/20  16:36:59
RI9999                                2.00.00.000    ri0412rp                      06/02/20  16:36:59
RI9999                                2.00.00.000    ri0412rp                      06/02/20  16:36:59
RI9999                                2.00.00.000    ri0412rp                      06/02/20  16:36:59
RI9999                                2.00.00.000    ri0412rp                      06/02/20  16:36:59
RI9999                                2.00.00.000    ri0412rp                      06/02/20  16:36:59
RI9999                                2.00.00.000    ri0412rp                      06/02/20  16:36:59
RI9999                                2.00.00.000    ri0412rp                      06/02/20  16:36:59
RI9999                                2.00.00.000    ri0412rp                      06/02/20  16:36:59
RI9999                                2.00.00.000    ri0412rp                      06/02/20  16:36:59
RI9999                                2.00.00.000    ri0412rp                      06/02/20  16:36:59
RI9999                                2.00.00.000    ri0412rp                      06/02/20  16:36:59
RI9999                                2.00.00.000    ri0412rp                      06/02/20  16:36:59
RI9999                                2.00.00.000    ri0412rp                      06/02/20  16:36:59
RI9999                                2.00.00.000    ri0412rp                      06/02/20  16:36:59
RI9999                                2.00.00.000    ri0412rp                      06/02/20  16:36:59
RI9999                                2.00.00.000    ri0412rp                      06/02/20  16:36:59
RI9999                                2.00.00.000    ri0412rp                      06/02/20  16:36:59
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:36:59
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:36:59
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:36:59
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:36:59
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:36:59
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:36:59
RI9999                                2.00.00.000    ri0412rp                      06/02/20  16:36:59
RI9999                                2.00.00.000    ri0412rp                      06/02/20  16:36:59
RI9999                                2.00.00.000    ri0412rp                      06/02/20  16:36:59
RI9999                                2.00.00.000    ri0412rp                      06/02/20  16:36:59
RI9999                                2.00.00.000    ri0412rp                      06/02/20  16:36:59
RI9999                                2.00.00.000    ri0412rp                      06/02/20  16:36:59
RI9999                                2.00.00.000    ri0412rp                      06/02/20  16:36:59
RI9999                                2.00.00.000    ri0412rp                      06/02/20  16:36:59
RI9999                                2.00.00.000    ri0412rp                      06/02/20  16:36:59
RI9999                                2.00.00.000    ri0412rp                      06/02/20  16:36:59
RI9999                                2.00.00.000    ri0412rp                      06/02/20  16:36:59
RI9999                                2.00.00.000    ri0412rp                      06/02/20  16:36:59
RI9999                                2.00.00.000    ri0412rp                      06/02/20  16:36:59
RI9999                                2.00.00.000    ri0412rp                      06/02/20  16:36:59
RI9999                                2.00.00.000    ri0412rp                      06/02/20  16:36:59
RI9999                                2.00.00.000    ri0412rp                      06/02/20  16:36:59
RI9999                                2.00.00.000    ri0412rp                      06/02/20  16:36:59
RI9999                                2.00.00.000    ri0412rp                      06/02/20  16:36:59
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:36:59
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:36:59
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:37:00
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:37:00
RI9999                                2.00.00.000    ri0412rp                      06/02/20  16:37:00
RI9999                                2.00.00.000    ri0412rp                      06/02/20  16:37:00
RI9999                                2.00.00.000    ri0412rp                      06/02/20  16:37:00
RI9999                                2.00.00.000    ri0412rp                      06/02/20  16:37:00
RI9999                                2.00.00.000    ri0412rp                      06/02/20  16:37:00
RI9999                                2.00.00.000    ri0412rp                      06/02/20  16:37:00
RI9999                                2.00.00.000    ri0412rp                      06/02/20  16:37:00
RI9999                                2.00.00.000    ri0412rp                      06/02/20  16:37:00
RI9999                                2.00.00.000    ri0412rp                      06/02/20  16:37:00
RI9999                                2.00.00.000    ri0412rp                      06/02/20  16:37:00
RI9999                                2.00.00.000    ri0412rp                      06/02/20  16:37:00
RI9999                                2.00.00.000    ri0412rp                      06/02/20  16:37:00
RI9999                                2.00.00.000    ri0412rp                      06/02/20  16:37:00
RI9999                                2.00.00.000    ri0412rp                      06/02/20  16:37:00
RI9999                                2.00.00.000    ri0412rp                      06/02/20  16:37:00
RI9999                                2.00.00.000    ri0412rp                      06/02/20  16:37:00
RI9999                                2.00.00.000    ri0412rp                      06/02/20  16:37:00
RI9999                                2.00.00.000    ri0412rp                      06/02/20  16:37:00
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:37:00
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:37:00
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:37:00
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:37:00
UT-ACOMP                              2.00.00.004    ri0412rp                      06/02/20  16:37:01
UT-ACOMP                              2.00.00.004    ri0412rp                      06/02/20  16:37:01
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:37:01
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:37:01
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:37:01
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:37:01
TCDI148                               2.00.00.001    ri0412rp                      06/02/20  16:37:01
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:37:01
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:37:01
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:37:01
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:37:01
TWDI148                               2.00.00.001    ri0412rp                      06/02/20  16:37:01
     PonRI0412RP.809. Fim do bloco do rateio                                                                
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:37:01
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:37:01
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:37:02
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:37:02
TCDI148                               2.00.00.001    ri0412rp                      06/02/20  16:37:02
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:37:02
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:37:02
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:37:02
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:37:02
TWDI148                               2.00.00.001    ri0412rp                      06/02/20  16:37:02
     PonRI0412RP.809. Fim do bloco do rateio                                                                
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:37:02
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:37:02
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:37:02
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:37:02
TCDI148                               2.00.00.001    ri0412rp                      06/02/20  16:37:02
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:37:02
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:37:02
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:37:02
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:37:02
TWDI148                               2.00.00.001    ri0412rp                      06/02/20  16:37:02
     PonRI0412RP.809. Fim do bloco do rateio                                                                
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:37:02
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:37:02
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:37:02
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:37:02
TCDI148                               2.00.00.001    ri0412rp                      06/02/20  16:37:02
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:37:02
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:37:02
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:37:02
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:37:02
TWDI148                               2.00.00.001    ri0412rp                      06/02/20  16:37:02
     PonRI0412RP.809. Fim do bloco do rateio                                                                
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:37:02
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:37:02
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:37:02
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:37:02
TCDI148                               2.00.00.001    ri0412rp                      06/02/20  16:37:02
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:37:02
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:37:02
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:37:02
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:37:02
TWDI148                               2.00.00.001    ri0412rp                      06/02/20  16:37:02
     PonRI0412RP.809. Fim do bloco do rateio                                                                
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:37:02
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:37:02
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:37:02
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:37:02
TCDI148                               2.00.00.001    ri0412rp                      06/02/20  16:37:02
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:37:03
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:37:03
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:37:03
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:37:03
TWDI148                               2.00.00.001    ri0412rp                      06/02/20  16:37:03
     PonRI0412RP.809. Fim do bloco do rateio                                                                
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:37:03
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:37:03
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:37:03
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:37:03
TCDI148                               2.00.00.001    ri0412rp                      06/02/20  16:37:03
TWDI148                               2.00.00.001    ri0412rp                      06/02/20  16:37:03
     PonRI0412RP.809. Fim do bloco do rateio                                                                
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:37:03
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:37:03
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:37:03
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:37:03
TCDI148                               2.00.00.001    ri0412rp                      06/02/20  16:37:03
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:37:03
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:37:03
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:37:03
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:37:03
TWDI148                               2.00.00.001    ri0412rp                      06/02/20  16:37:03
     PonRI0412RP.809. Fim do bloco do rateio                                                                
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:37:03
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:37:03
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:37:03
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:37:03
TCDI148                               2.00.00.001    ri0412rp                      06/02/20  16:37:03
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:37:03
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:37:03
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:37:03
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:37:03
TWDI148                               2.00.00.001    ri0412rp                      06/02/20  16:37:03
     PonRI0412RP.809. Fim do bloco do rateio                                                                
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:37:03
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:37:03
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:37:03
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:37:03
TCDI148                               2.00.00.001    ri0412rp                      06/02/20  16:37:03
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:37:03
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:37:03
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:37:03
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:37:03
TWDI148                               2.00.00.001    ri0412rp                      06/02/20  16:37:03
     PonRI0412RP.809. Fim do bloco do rateio                                                                
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:37:03
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:37:03
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:37:04
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:37:04
TCDI148                               2.00.00.001    ri0412rp                      06/02/20  16:37:04
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:37:04
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:37:04
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:37:04
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:37:04
TWDI148                               2.00.00.001    ri0412rp                      06/02/20  16:37:04
     PonRI0412RP.809. Fim do bloco do rateio                                                                
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:37:04
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:37:04
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:37:04
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:37:04
TCDI148                               2.00.00.001    ri0412rp                      06/02/20  16:37:04
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:37:04
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:37:04
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:37:04
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:37:04
TWDI148                               2.00.00.001    ri0412rp                      06/02/20  16:37:04
     PonRI0412RP.809. Fim do bloco do rateio                                                                
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:37:04
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:37:04
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:37:04
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:37:04
TCDI148                               2.00.00.001    ri0412rp                      06/02/20  16:37:04
TWDI148                               2.00.00.001    ri0412rp                      06/02/20  16:37:04
     PonRI0412RP.809. Fim do bloco do rateio                                                                
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:37:04
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:37:04
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:37:04
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:37:04
TCDI148                               2.00.00.001    ri0412rp                      06/02/20  16:37:04
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:37:04
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:37:04
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:37:04
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:37:04
TWDI148                               2.00.00.001    ri0412rp                      06/02/20  16:37:04
     PonRI0412RP.809. Fim do bloco do rateio                                                                
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:37:04
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:37:04
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:37:04
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:37:04
TCDI148                               2.00.00.001    ri0412rp                      06/02/20  16:37:04
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:37:04
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:37:05
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:37:05
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:37:05
TWDI148                               2.00.00.001    ri0412rp                      06/02/20  16:37:05
     PonRI0412RP.809. Fim do bloco do rateio                                                                
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:37:05
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:37:05
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:37:05
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:37:05
TCDI148                               2.00.00.001    ri0412rp                      06/02/20  16:37:05
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:37:05
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:37:05
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:37:05
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:37:05
TWDI148                               2.00.00.001    ri0412rp                      06/02/20  16:37:05
     PonRI0412RP.809. Fim do bloco do rateio                                                                
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:37:05
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:37:05
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:37:05
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:37:05
TCDI148                               2.00.00.001    ri0412rp                      06/02/20  16:37:05
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:37:05
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:37:05
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:37:05
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:37:05
TWDI148                               2.00.00.001    ri0412rp                      06/02/20  16:37:05
     PonRI0412RP.809. Fim do bloco do rateio                                                                
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:37:05
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:37:05
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:37:05
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:37:05
TCDI148                               2.00.00.001    ri0412rp                      06/02/20  16:37:05
TWDI148                               2.00.00.001    ri0412rp                      06/02/20  16:37:05
     PonRI0412RP.809. Fim do bloco do rateio                                                                
UT-ACOMP                              2.00.00.004    ri0412rp                      06/02/20  16:37:05
TWDI458                               2.00.00.000    ri0412rp                      06/02/20  16:37:05
     PonInicio Procedure execute - 06/02/2020 - 16:37:05                                                    
     PonIntegracao EMS 5.0 -> yes - 06/02/2020 - 16:37:05                                                   
     PonApos tratamento conexao bancos - 06/02/2020 - 16:37:05                                              
     PonInicio bloco principal - 06/02/2020 - 16:37:05                                                      
     PonLote -> 10/RI018101/1                                                                               
TCAD095                               2.00.00.001    cdapi007                      06/02/20  16:37:05
TWAD095                               2.00.00.001    cdapi007                      06/02/20  16:37:06
     PonInicio processamento itens do lote  - 06/02/2020 - 16:37:06                                         
TCAD169                               2.00.00.005    cdapi007                      06/02/20  16:37:06
TWAD169                               2.00.00.002    cdapi007                      06/02/20  16:37:06
TCAD169                               2.00.00.005    cdapi007                      06/02/20  16:37:06
TWAD169                               2.00.00.002    cdapi007                      06/02/20  16:37:06
TCAD169                               2.00.00.005    cdapi007                      06/02/20  16:37:06
TWAD169                               2.00.00.002    cdapi007                      06/02/20  16:37:06
TCAD169                               2.00.00.005    cdapi007                      06/02/20  16:37:06
TWAD169                               2.00.00.002    cdapi007                      06/02/20  16:37:06
TCAD169                               2.00.00.005    cdapi007                      06/02/20  16:37:06
TWAD169                               2.00.00.002    cdapi007                      06/02/20  16:37:06
TCAD169                               2.00.00.005    cdapi007                      06/02/20  16:37:06
TWAD169                               2.00.00.002    cdapi007                      06/02/20  16:37:06
TCAD169                               2.00.00.005    cdapi007                      06/02/20  16:37:06
TWAD169                               2.00.00.002    cdapi007                      06/02/20  16:37:06
TCAD169                               2.00.00.005    cdapi007                      06/02/20  16:37:06
TWAD169                               2.00.00.002    cdapi007                      06/02/20  16:37:06
TCAD169                               2.00.00.005    cdapi007                      06/02/20  16:37:06
TWAD169                               2.00.00.002    cdapi007                      06/02/20  16:37:06
TCAD169                               2.00.00.005    cdapi007                      06/02/20  16:37:06
TWAD169                               2.00.00.002    cdapi007                      06/02/20  16:37:06
TCAD169                               2.00.00.005    cdapi007                      06/02/20  16:37:06
TWAD169                               2.00.00.002    cdapi007                      06/02/20  16:37:06
TCAD169                               2.00.00.005    cdapi007                      06/02/20  16:37:06
TWAD169                               2.00.00.002    cdapi007                      06/02/20  16:37:06
TCAD169                               2.00.00.005    cdapi007                      06/02/20  16:37:06
TWAD169                               2.00.00.002    cdapi007                      06/02/20  16:37:06
TCAD169                               2.00.00.005    cdapi007                      06/02/20  16:37:06
TWAD169                               2.00.00.002    cdapi007                      06/02/20  16:37:06
TCAD169                               2.00.00.005    cdapi007                      06/02/20  16:37:06
TWAD169                               2.00.00.002    cdapi007                      06/02/20  16:37:06
TCAD169                               2.00.00.005    cdapi007                      06/02/20  16:37:06
TWAD169                               2.00.00.002    cdapi007                      06/02/20  16:37:06
TCAD169                               2.00.00.005    cdapi007                      06/02/20  16:37:06
TWAD169                               2.00.00.002    cdapi007                      06/02/20  16:37:06
TCAD169                               2.00.00.005    cdapi007                      06/02/20  16:37:06
TWAD169                               2.00.00.002    cdapi007                      06/02/20  16:37:06
     PonFinal processamento itens do lote  - 06/02/2020 - 16:37:06                                          
     PonAntes Atualizacao - 06/02/2020 - 16:37:06                                                           
     PonSera feita a integracao com EMS 5.0 - 06/02/2020 - 16:37:06                                         
fnc_mga_docto_pend_integr                 prgfin/fgl/fgl720za.py    1.00.01.124    06/02/20  16:37:07
fnc_funcoes_padrao_glob                   prgint/utb/utb925za.py    1.00.00.000    06/02/20  16:37:07
SPP_TRAT_CASAS_DEC                        no
CDAPI543                              2.00.00.001    fgl720za                      06/02/20  16:37:07
CDAPI547                              2.00.00.011    fgl720za                      06/02/20  16:37:07
CDAPI548                              2.00.00.003    fgl720za                      06/02/20  16:37:07

 => INFORMAÇÃO tt-doc-pendente (REFERÊNCIA)
    ======================================= 

