RI0412RP                              2.00.00.076    CN_RI041                      06/02/20  16:54:12
     PonRI0412RP.809. Fim do bloco do rateio                                                                
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:54:25
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:54:25
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:54:25
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:54:25
TCDI148                               2.00.00.001    ri0412rp                      06/02/20  16:54:25
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:54:25
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:54:25
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:54:25
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:54:25
TWDI148                               2.00.00.001    ri0412rp                      06/02/20  16:54:25
     PonRI0412RP.809. Fim do bloco do rateio                                                                
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:54:25
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:54:25
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:54:25
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:54:25
TCDI148                               2.00.00.001    ri0412rp                      06/02/20  16:54:25
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:54:25
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:54:25
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:54:25
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:54:25
TWDI148                               2.00.00.001    ri0412rp                      06/02/20  16:54:25
     PonRI0412RP.809. Fim do bloco do rateio                                                                
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:54:25
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:54:25
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:54:25
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:54:25
TCDI148                               2.00.00.001    ri0412rp                      06/02/20  16:54:25
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:54:25
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:54:25
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:54:25
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:54:25
TWDI148                               2.00.00.001    ri0412rp                      06/02/20  16:54:25
     PonRI0412RP.809. Fim do bloco do rateio                                                                
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:54:25
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:54:25
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:54:25
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:54:25
TCDI148                               2.00.00.001    ri0412rp                      06/02/20  16:54:26
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:54:26
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:54:26
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:54:26
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:54:26
TWDI148                               2.00.00.001    ri0412rp                      06/02/20  16:54:26
     PonRI0412RP.809. Fim do bloco do rateio                                                                
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:54:26
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:54:26
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:54:26
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:54:26
TCDI148                               2.00.00.001    ri0412rp                      06/02/20  16:54:26
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:54:26
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:54:26
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:54:26
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:54:26
TWDI148                               2.00.00.001    ri0412rp                      06/02/20  16:54:26
     PonRI0412RP.809. Fim do bloco do rateio                                                                
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:54:26
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:54:26
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:54:26
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:54:26
TCDI148                               2.00.00.001    ri0412rp                      06/02/20  16:54:26
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:54:26
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:54:26
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:54:26
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:54:26
TWDI148                               2.00.00.001    ri0412rp                      06/02/20  16:54:26
     PonRI0412RP.809. Fim do bloco do rateio                                                                
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:54:26
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:54:26
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:54:26
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:54:26
TCDI148                               2.00.00.001    ri0412rp                      06/02/20  16:54:26
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:54:26
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:54:26
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:54:26
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:54:26
TWDI148                               2.00.00.001    ri0412rp                      06/02/20  16:54:26
     PonRI0412RP.809. Fim do bloco do rateio                                                                
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:54:27
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:54:27
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:54:27
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:54:27
TCDI148                               2.00.00.001    ri0412rp                      06/02/20  16:54:27
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:54:27
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:54:27
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:54:27
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:54:27
TWDI148                               2.00.00.001    ri0412rp                      06/02/20  16:54:27
     PonRI0412RP.809. Fim do bloco do rateio                                                                
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:54:27
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:54:27
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:54:27
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:54:27
TCDI148                               2.00.00.001    ri0412rp                      06/02/20  16:54:27
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:54:27
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:54:27
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:54:27
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:54:27
TWDI148                               2.00.00.001    ri0412rp                      06/02/20  16:54:27
     PonRI0412RP.809. Fim do bloco do rateio                                                                
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:54:27
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:54:27
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:54:27
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:54:27
TCDI148                               2.00.00.001    ri0412rp                      06/02/20  16:54:27
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:54:27
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:54:27
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:54:27
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:54:27
TWDI148                               2.00.00.001    ri0412rp                      06/02/20  16:54:27
     PonRI0412RP.809. Fim do bloco do rateio                                                                
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:54:27
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:54:27
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:54:27
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:54:27
TCDI148                               2.00.00.001    ri0412rp                      06/02/20  16:54:28
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:54:28
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:54:28
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:54:28
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:54:28
TWDI148                               2.00.00.001    ri0412rp                      06/02/20  16:54:28
     PonRI0412RP.809. Fim do bloco do rateio                                                                
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:54:28
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:54:28
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:54:28
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:54:28
TCDI148                               2.00.00.001    ri0412rp                      06/02/20  16:54:28
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:54:28
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:54:28
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:54:28
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:54:28
TWDI148                               2.00.00.001    ri0412rp                      06/02/20  16:54:28
     PonRI0412RP.809. Fim do bloco do rateio                                                                
UT-ACOMP                              2.00.00.004    ri0412rp                      06/02/20  16:54:28
TWDI458                               2.00.00.000    ri0412rp                      06/02/20  16:54:28
     PonInicio Procedure execute - 06/02/2020 - 16:54:28                                                    
     PonIntegracao EMS 5.0 -> yes - 06/02/2020 - 16:54:28                                                   
     PonApos tratamento conexao bancos - 06/02/2020 - 16:54:28                                              
     PonInicio bloco principal - 06/02/2020 - 16:54:28                                                      
     PonLote -> 10/RI018111/1                                                                               
TCAD095                               2.00.00.001    cdapi007                      06/02/20  16:54:28
TWAD095                               2.00.00.001    cdapi007                      06/02/20  16:54:28
     PonInicio processamento itens do lote  - 06/02/2020 - 16:54:28                                         
TCAD169                               2.00.00.005    cdapi007                      06/02/20  16:54:29
TWAD169                               2.00.00.002    cdapi007                      06/02/20  16:54:29
TCAD169                               2.00.00.005    cdapi007                      06/02/20  16:54:29
TWAD169                               2.00.00.002    cdapi007                      06/02/20  16:54:29
TCAD169                               2.00.00.005    cdapi007                      06/02/20  16:54:29
TWAD169                               2.00.00.002    cdapi007                      06/02/20  16:54:29
TCAD169                               2.00.00.005    cdapi007                      06/02/20  16:54:29
TWAD169                               2.00.00.002    cdapi007                      06/02/20  16:54:29
TCAD169                               2.00.00.005    cdapi007                      06/02/20  16:54:29
TWAD169                               2.00.00.002    cdapi007                      06/02/20  16:54:29
TCAD169                               2.00.00.005    cdapi007                      06/02/20  16:54:29
TWAD169                               2.00.00.002    cdapi007                      06/02/20  16:54:29
TCAD169                               2.00.00.005    cdapi007                      06/02/20  16:54:29
TWAD169                               2.00.00.002    cdapi007                      06/02/20  16:54:29
TCAD169                               2.00.00.005    cdapi007                      06/02/20  16:54:29
TWAD169                               2.00.00.002    cdapi007                      06/02/20  16:54:29
TCAD169                               2.00.00.005    cdapi007                      06/02/20  16:54:29
TWAD169                               2.00.00.002    cdapi007                      06/02/20  16:54:29
TCAD169                               2.00.00.005    cdapi007                      06/02/20  16:54:29
TWAD169                               2.00.00.002    cdapi007                      06/02/20  16:54:29
TCAD169                               2.00.00.005    cdapi007                      06/02/20  16:54:29
TWAD169                               2.00.00.002    cdapi007                      06/02/20  16:54:29
TCAD169                               2.00.00.005    cdapi007                      06/02/20  16:54:29
TWAD169                               2.00.00.002    cdapi007                      06/02/20  16:54:29
     PonFinal processamento itens do lote  - 06/02/2020 - 16:54:29                                          
     PonAntes Atualizacao - 06/02/2020 - 16:54:29                                                           
     PonSera feita a integracao com EMS 5.0 - 06/02/2020 - 16:54:29                                         
fnc_mga_docto_pend_integr                 prgfin/fgl/fgl720za.py    1.00.01.124    06/02/20  16:54:29
fnc_funcoes_padrao_glob                   prgint/utb/utb925za.py    1.00.00.000    06/02/20  16:54:30
SPP_TRAT_CASAS_DEC                        no
CDAPI543                              2.00.00.001    fgl720za                      06/02/20  16:54:30
CDAPI547                              2.00.00.011    fgl720za                      06/02/20  16:54:30
CDAPI548                              2.00.00.003    fgl720za                      06/02/20  16:54:30

 => INFORMAÇÃO tt-doc-pendente (REFERÊNCIA)
    ======================================= 

Empresa  Referência  Data Movto  Lancto Padrão  Data Cotação  Valor Movimento  Gera Estorno  Data Estorno  Histórico  Data Início Per  Data Fim Per  Série Início  Sério Fim  Situação  Estab 
-------- ----------- ----------- -------------- ------------- ---------------- ------------- ------------- ---------- ---------------- ------------- ------------- ---------- --------- ------ 
10        RI018111    31/08/2011       0                                     0  Não                           0        06/02/2020       06/02/2020             0             0 01        1    

 => INFORMAÇÃO tt-lin-doc-pend (ITENS)
    =================================== 

Empresa  Referência  Sequência  Conta EMS  Sub-Conta EMS  Conta MG  Sub-Conta MG  Reduzida  Trans EMS  Trans MG  Histórico  Valor           Conta Contra Partida EMS  Sub-Conta Contra Partida EMS  Conta Contra Partida MG  Sub-Conta Contra Partida MG  Reduzida Par  Valor FASB      Data Cotação  Valor CMI       Valor Presente  Controle       Conta Contábil               Contra Partida        Estab   Unid Negoc  Unid Negoc Par
