RI0412RP                              2.00.00.076    CN_RI041                      06/02/20  16:39:22
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:39:29
TCDI148                               2.00.00.001    ri0412rp                      06/02/20  16:39:29
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:39:29
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:39:29
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:39:29
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:39:29
TWDI148                               2.00.00.001    ri0412rp                      06/02/20  16:39:29
     PonRI0412RP.809. Fim do bloco do rateio                                                                
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:39:29
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:39:29
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:39:29
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:39:29
TCDI148                               2.00.00.001    ri0412rp                      06/02/20  16:39:29
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:39:29
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:39:29
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:39:29
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:39:29
TWDI148                               2.00.00.001    ri0412rp                      06/02/20  16:39:29
     PonRI0412RP.809. Fim do bloco do rateio                                                                
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:39:29
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:39:29
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:39:29
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:39:29
TCDI148                               2.00.00.001    ri0412rp                      06/02/20  16:39:29
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:39:29
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:39:29
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:39:29
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:39:30
TWDI148                               2.00.00.001    ri0412rp                      06/02/20  16:39:30
     PonRI0412RP.809. Fim do bloco do rateio                                                                
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:39:30
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:39:30
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:39:30
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:39:30
TCDI148                               2.00.00.001    ri0412rp                      06/02/20  16:39:30
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:39:30
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:39:30
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:39:30
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:39:30
TWDI148                               2.00.00.001    ri0412rp                      06/02/20  16:39:30
     PonRI0412RP.809. Fim do bloco do rateio                                                                
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:39:30
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:39:30
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:39:30
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:39:30
TCDI148                               2.00.00.001    ri0412rp                      06/02/20  16:39:30
TWDI148                               2.00.00.001    ri0412rp                      06/02/20  16:39:30
     PonRI0412RP.809. Fim do bloco do rateio                                                                
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:39:30
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:39:30
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:39:30
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:39:30
TCDI148                               2.00.00.001    ri0412rp                      06/02/20  16:39:30
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:39:30
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:39:30
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:39:30
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:39:30
TWDI148                               2.00.00.001    ri0412rp                      06/02/20  16:39:30
     PonRI0412RP.809. Fim do bloco do rateio                                                                
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:39:30
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:39:30
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:39:30
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:39:30
TCDI148                               2.00.00.001    ri0412rp                      06/02/20  16:39:30
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:39:30
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:39:30
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:39:30
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:39:30
TWDI148                               2.00.00.001    ri0412rp                      06/02/20  16:39:30
     PonRI0412RP.809. Fim do bloco do rateio                                                                
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:39:30
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:39:30
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:39:30
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:39:30
TCDI148                               2.00.00.001    ri0412rp                      06/02/20  16:39:30
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:39:30
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:39:31
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:39:31
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:39:31
TWDI148                               2.00.00.001    ri0412rp                      06/02/20  16:39:31
     PonRI0412RP.809. Fim do bloco do rateio                                                                
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:39:31
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:39:31
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:39:31
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:39:31
TCDI148                               2.00.00.001    ri0412rp                      06/02/20  16:39:31
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:39:31
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:39:31
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:39:31
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:39:31
TWDI148                               2.00.00.001    ri0412rp                      06/02/20  16:39:31
     PonRI0412RP.809. Fim do bloco do rateio                                                                
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:39:31
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:39:31
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:39:31
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:39:31
TCDI148                               2.00.00.001    ri0412rp                      06/02/20  16:39:31
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:39:31
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:39:31
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:39:31
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:39:31
TWDI148                               2.00.00.001    ri0412rp                      06/02/20  16:39:31
     PonRI0412RP.809. Fim do bloco do rateio                                                                
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:39:31
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:39:31
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:39:31
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:39:31
TCDI148                               2.00.00.001    ri0412rp                      06/02/20  16:39:31
TWDI148                               2.00.00.001    ri0412rp                      06/02/20  16:39:31
     PonRI0412RP.809. Fim do bloco do rateio                                                                
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:39:31
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:39:31
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:39:31
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:39:31
TCDI148                               2.00.00.001    ri0412rp                      06/02/20  16:39:31
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:39:31
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:39:31
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:39:31
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:39:31
TWDI148                               2.00.00.001    ri0412rp                      06/02/20  16:39:31
     PonRI0412RP.809. Fim do bloco do rateio                                                                
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:39:31
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:39:31
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:39:32
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:39:32
TCDI148                               2.00.00.001    ri0412rp                      06/02/20  16:39:32
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:39:32
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:39:32
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:39:32
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:39:32
TWDI148                               2.00.00.001    ri0412rp                      06/02/20  16:39:32
     PonRI0412RP.809. Fim do bloco do rateio                                                                
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:39:32
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:39:32
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:39:32
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:39:32
TCDI148                               2.00.00.001    ri0412rp                      06/02/20  16:39:32
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:39:32
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:39:32
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:39:32
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:39:32
TWDI148                               2.00.00.001    ri0412rp                      06/02/20  16:39:32
     PonRI0412RP.809. Fim do bloco do rateio                                                                
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:39:32
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:39:32
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:39:32
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:39:32
TCDI148                               2.00.00.001    ri0412rp                      06/02/20  16:39:32
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:39:32
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:39:32
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:39:32
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:39:32
TWDI148                               2.00.00.001    ri0412rp                      06/02/20  16:39:32
     PonRI0412RP.809. Fim do bloco do rateio                                                                
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:39:32
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:39:32
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:39:32
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:39:32
TCDI148                               2.00.00.001    ri0412rp                      06/02/20  16:39:32
TWDI148                               2.00.00.001    ri0412rp                      06/02/20  16:39:32
     PonRI0412RP.809. Fim do bloco do rateio                                                                
UT-ACOMP                              2.00.00.004    ri0412rp                      06/02/20  16:39:32
TWDI458                               2.00.00.000    ri0412rp                      06/02/20  16:39:32
     PonInicio Procedure execute - 06/02/2020 - 16:39:32                                                    
     PonIntegracao EMS 5.0 -> yes - 06/02/2020 - 16:39:32                                                   
     PonApos tratamento conexao bancos - 06/02/2020 - 16:39:32                                              
     PonInicio bloco principal - 06/02/2020 - 16:39:32                                                      
     PonLote -> 10/RI01B101/1                                                                               
TCAD095                               2.00.00.001    cdapi007                      06/02/20  16:39:33
TWAD095                               2.00.00.001    cdapi007                      06/02/20  16:39:33
     PonInicio processamento itens do lote  - 06/02/2020 - 16:39:33                                         
TCAD169                               2.00.00.005    cdapi007                      06/02/20  16:39:33
TWAD169                               2.00.00.002    cdapi007                      06/02/20  16:39:33
TCAD169                               2.00.00.005    cdapi007                      06/02/20  16:39:33
TWAD169                               2.00.00.002    cdapi007                      06/02/20  16:39:33
TCAD169                               2.00.00.005    cdapi007                      06/02/20  16:39:33
TWAD169                               2.00.00.002    cdapi007                      06/02/20  16:39:33
TCAD169                               2.00.00.005    cdapi007                      06/02/20  16:39:33
TWAD169                               2.00.00.002    cdapi007                      06/02/20  16:39:33
TCAD169                               2.00.00.005    cdapi007                      06/02/20  16:39:33
TWAD169                               2.00.00.002    cdapi007                      06/02/20  16:39:33
TCAD169                               2.00.00.005    cdapi007                      06/02/20  16:39:33
TWAD169                               2.00.00.002    cdapi007                      06/02/20  16:39:33
TCAD169                               2.00.00.005    cdapi007                      06/02/20  16:39:33
TWAD169                               2.00.00.002    cdapi007                      06/02/20  16:39:33
TCAD169                               2.00.00.005    cdapi007                      06/02/20  16:39:33
TWAD169                               2.00.00.002    cdapi007                      06/02/20  16:39:33
TCAD169                               2.00.00.005    cdapi007                      06/02/20  16:39:33
TWAD169                               2.00.00.002    cdapi007                      06/02/20  16:39:33
TCAD169                               2.00.00.005    cdapi007                      06/02/20  16:39:33
TWAD169                               2.00.00.002    cdapi007                      06/02/20  16:39:33
TCAD169                               2.00.00.005    cdapi007                      06/02/20  16:39:33
TWAD169                               2.00.00.002    cdapi007                      06/02/20  16:39:33
TCAD169                               2.00.00.005    cdapi007                      06/02/20  16:39:33
TWAD169                               2.00.00.002    cdapi007                      06/02/20  16:39:33
     PonFinal processamento itens do lote  - 06/02/2020 - 16:39:33                                          
     PonAntes Atualizacao - 06/02/2020 - 16:39:33                                                           
     PonSera feita a integracao com EMS 5.0 - 06/02/2020 - 16:39:33                                         
fnc_mga_docto_pend_integr                 prgfin/fgl/fgl720za.py    1.00.01.124    06/02/20  16:39:33
fnc_funcoes_padrao_glob                   prgint/utb/utb925za.py    1.00.00.000    06/02/20  16:39:33
SPP_TRAT_CASAS_DEC                        no
CDAPI543                              2.00.00.001    fgl720za                      06/02/20  16:39:33
CDAPI547                              2.00.00.011    fgl720za                      06/02/20  16:39:34
CDAPI548                              2.00.00.003    fgl720za                      06/02/20  16:39:34

 => INFORMAÇÃO tt-doc-pendente (REFERÊNCIA)
    ======================================= 

Empresa  Referência  Data Movto  Lancto Padrão  Data Cotação  Valor Movimento  Gera Estorno  Data Estorno  Histórico  Data Início Per  Data Fim Per  Série Início  Sério Fim  Situação  Estab 
-------- ----------- ----------- -------------- ------------- ---------------- ------------- ------------- ---------- ---------------- ------------- ------------- ---------- --------- ------ 
10        RI01B101    30/11/2010       0                                     0  Não                           0        06/02/2020       06/02/2020             0             0 01        1    

 => INFORMAÇÃO tt-lin-doc-pend (ITENS)
    =================================== 

Empresa  Referência  Sequência  Conta EMS  Sub-Conta EMS  Conta MG  Sub-Conta MG  Reduzida  Trans EMS  Trans MG  Histórico  Valor           Conta Contra Partida EMS  Sub-Conta Contra Partida EMS  Conta Contra Partida MG  Sub-Conta Contra Partida MG  Reduzida Par  Valor FASB      Data Cotação  Valor CMI       Valor Presente  Controle       Conta Contábil               Contra Partida        Estab   Unid Negoc  Unid Negoc Par
-------- ----------- ---------- ---------- -------------- --------- ------------- --------- ---------- --------- ---------- --------------- ------------------------- ----------------------------- ------------------------ ---------------------------- ------------- --------------- ------------- --------------- --------------- --------- --------------------------- -------------------------- -------- ----------- --------------
10       RI01B101         1     21105040   01070201       00000000  00000              0     1         DB          0                   902                                                          00000000                 00000                            0                   0,000                         0,000               0                                                                  1                       
10       RI01B101         2     21105040   01070201       00000000  00000              0     1         DB          0                    82                                                          00000000                 00000                            0                   0,000                         0,000               0                                                                  1                       
10       RI01B101         3     21105040   01070201       00000000  00000              0     1         DB          0                   103                                                          00000000                 00000                            0                   0,000                         0,000               0                                                                  1                       
10       RI01B101         4     31111111                  00000000  00000              0     2         DB          0                   802                                                          00000000                 00000                            0                   0,000                         0,000               0                                                                  1                       
10       RI01B101         5     31111111                  00000000  00000              0     2         DB          0                   902                                                          00000000                 00000                            0                   0,000                         0,000               0                                                                  1                       
10       RI01B101         6     31111111                  00000000  00000              0     1         DB          0                   802                                                          00000000                 00000                            0                   0,000                         0,000               0                                                                  1                       
10       RI01B101         7     31111111                  00000000  00000              0     2         DB          0                    40                                                          00000000                 00000                            0                   0,000                         0,000               0                                                                  1                       
10       RI01B101         8     31111111                  00000000  00000              0     2         DB          0                    82                                                          00000000                 00000                            0                   0,000                         0,000               0                                                                  1                       
10       RI01B101         9     31111111                  00000000  00000              0     1         DB          0                    40                                                          00000000                 00000                            0                   0,000                         0,000               0                                                                  1                       
10       RI01B101        10     31111111                  00000000  00000              0     2         DB          0                    40                                                          00000000                 00000                            0                   0,000                         0,000               0                                                                  1                       
10       RI01B101        11     31111111                  00000000  00000              0     2         DB          0                   103                                                          00000000                 00000                            0                   0,000                         0,000               0                                                                  1                       
10       RI01B101        12     31111111                  00000000  00000              0     1         DB          0                    40                                                          00000000                 00000                            0                   0,000                         0,000               0                                                                  1                       

CDAPI543                              2.00.00.001    fgl720za                      06/02/20  16:39:34
UT-MSGS                               3.00.00.002    cdapi007                      06/02/20  16:39:34
TDAD169                               2.00.00.002    cdapi007                      06/02/20  16:39:34
TDAD169                               2.00.00.002    cdapi007                      06/02/20  16:39:34
TDAD169                               2.00.00.002    cdapi007                      06/02/20  16:39:34
TDAD169                               2.00.00.002    cdapi007                      06/02/20  16:39:34
TDAD169                               2.00.00.002    cdapi007                      06/02/20  16:39:34
TDAD169                               2.00.00.002    cdapi007                      06/02/20  16:39:34
TDAD169                               2.00.00.002    cdapi007                      06/02/20  16:39:34
TDAD169                               2.00.00.002    cdapi007                      06/02/20  16:39:34
TDAD169                               2.00.00.002    cdapi007                      06/02/20  16:39:34
TDAD169                               2.00.00.002    cdapi007                      06/02/20  16:39:34
TDAD169                               2.00.00.002    cdapi007                      06/02/20  16:39:34
TDAD169                               2.00.00.002    cdapi007                      06/02/20  16:39:34
TDAD095                               2.00.00.002    cdapi007                      06/02/20  16:39:34
     PonIntegracao com o EMS 5.0 realizada - 06/02/2020 - 16:39:34                                          
     PonFinal bloco principal - 06/02/2020 - 16:39:34                                                       
     PonRetornando da cdapi007a.p - 06/02/2020 - 16:39:34                                                   
UT-TRFRRP                             2.00.00.008    ri0412rp                      06/02/20  16:39:34
UT-TRFRRP                             2.00.00.008    ri0412rp                      06/02/20  16:39:34
