RI0412RP                              2.00.00.076    CN_RI041                      06/02/20  16:44:42
TWDI148                               2.00.00.001    ri0412rp                      06/02/20  16:44:51
     PonRI0412RP.809. Fim do bloco do rateio                                                                
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:44:51
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:44:51
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:44:51
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:44:51
TCDI148                               2.00.00.001    ri0412rp                      06/02/20  16:44:51
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:44:51
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:44:51
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:44:51
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:44:51
TWDI148                               2.00.00.001    ri0412rp                      06/02/20  16:44:51
     PonRI0412RP.809. Fim do bloco do rateio                                                                
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:44:51
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:44:51
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:44:51
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:44:51
TCDI148                               2.00.00.001    ri0412rp                      06/02/20  16:44:51
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:44:51
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:44:51
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:44:51
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:44:51
TWDI148                               2.00.00.001    ri0412rp                      06/02/20  16:44:51
     PonRI0412RP.809. Fim do bloco do rateio                                                                
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:44:51
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:44:51
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:44:51
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:44:51
TCDI148                               2.00.00.001    ri0412rp                      06/02/20  16:44:51
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:44:51
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:44:51
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:44:51
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:44:51
TWDI148                               2.00.00.001    ri0412rp                      06/02/20  16:44:51
     PonRI0412RP.809. Fim do bloco do rateio                                                                
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:44:52
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:44:52
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:44:52
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:44:52
TCDI148                               2.00.00.001    ri0412rp                      06/02/20  16:44:52
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:44:52
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:44:52
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:44:52
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:44:52
TWDI148                               2.00.00.001    ri0412rp                      06/02/20  16:44:52
     PonRI0412RP.809. Fim do bloco do rateio                                                                
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:44:52
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:44:52
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:44:52
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:44:52
TCDI148                               2.00.00.001    ri0412rp                      06/02/20  16:44:52
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:44:52
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:44:52
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:44:52
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:44:52
TWDI148                               2.00.00.001    ri0412rp                      06/02/20  16:44:52
TWDI454                               2.00.00.000    ri0412rp                      06/02/20  16:44:52
     PonRI0412RP.809. Fim do bloco do rateio                                                                
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:44:52
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:44:52
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:44:52
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:44:52
TCDI148                               2.00.00.001    ri0412rp                      06/02/20  16:44:52
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:44:52
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:44:52
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:44:52
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:44:52
TWDI148                               2.00.00.001    ri0412rp                      06/02/20  16:44:52
     PonRI0412RP.809. Fim do bloco do rateio                                                                
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:44:52
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:44:52
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:44:52
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:44:52
TCDI148                               2.00.00.001    ri0412rp                      06/02/20  16:44:52
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:44:53
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:44:53
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:44:53
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:44:53
TWDI148                               2.00.00.001    ri0412rp                      06/02/20  16:44:53
     PonRI0412RP.809. Fim do bloco do rateio                                                                
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:44:53
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:44:53
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:44:53
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:44:53
TCDI148                               2.00.00.001    ri0412rp                      06/02/20  16:44:53
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:44:53
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:44:53
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:44:53
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:44:53
TWDI148                               2.00.00.001    ri0412rp                      06/02/20  16:44:53
TWDI454                               2.00.00.000    ri0412rp                      06/02/20  16:44:53
     PonRI0412RP.809. Fim do bloco do rateio                                                                
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:44:53
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:44:53
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:44:53
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:44:53
TCDI148                               2.00.00.001    ri0412rp                      06/02/20  16:44:53
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:44:53
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:44:53
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:44:53
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:44:53
TWDI148                               2.00.00.001    ri0412rp                      06/02/20  16:44:53
     PonRI0412RP.809. Fim do bloco do rateio                                                                
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:44:53
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:44:53
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:44:53
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:44:53
TCDI148                               2.00.00.001    ri0412rp                      06/02/20  16:44:53
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:44:53
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:44:53
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:44:53
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:44:53
TWDI148                               2.00.00.001    ri0412rp                      06/02/20  16:44:53
     PonRI0412RP.809. Fim do bloco do rateio                                                                
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:44:53
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:44:54
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:44:54
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:44:54
TCDI148                               2.00.00.001    ri0412rp                      06/02/20  16:44:54
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:44:54
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:44:54
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:44:54
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:44:54
TWDI148                               2.00.00.001    ri0412rp                      06/02/20  16:44:54
     PonRI0412RP.809. Fim do bloco do rateio                                                                
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:44:54
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:44:54
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:44:54
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:44:54
TCDI148                               2.00.00.001    ri0412rp                      06/02/20  16:44:54
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:44:54
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:44:54
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:44:54
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:44:54
TWDI148                               2.00.00.001    ri0412rp                      06/02/20  16:44:54
     PonRI0412RP.809. Fim do bloco do rateio                                                                
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:44:54
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:44:54
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:44:54
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:44:54
TCDI148                               2.00.00.001    ri0412rp                      06/02/20  16:44:54
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:44:54
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:44:54
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:44:54
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:44:54
TWDI148                               2.00.00.001    ri0412rp                      06/02/20  16:44:54
     PonRI0412RP.809. Fim do bloco do rateio                                                                
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:44:54
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:44:54
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:44:54
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:44:54
TCDI148                               2.00.00.001    ri0412rp                      06/02/20  16:44:54
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:44:54
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:44:54
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:44:54
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:44:54
TWDI148                               2.00.00.001    ri0412rp                      06/02/20  16:44:55
     PonRI0412RP.809. Fim do bloco do rateio                                                                
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:44:55
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:44:55
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:44:55
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:44:55
TCDI148                               2.00.00.001    ri0412rp                      06/02/20  16:44:55
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:44:55
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:44:55
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:44:55
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:44:55
TWDI148                               2.00.00.001    ri0412rp                      06/02/20  16:44:55
     PonRI0412RP.809. Fim do bloco do rateio                                                                
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:44:55
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:44:55
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:44:55
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:44:55
TCDI148                               2.00.00.001    ri0412rp                      06/02/20  16:44:55
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:44:55
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:44:55
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:44:55
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:44:55
TWDI148                               2.00.00.001    ri0412rp                      06/02/20  16:44:55
     PonRI0412RP.809. Fim do bloco do rateio                                                                
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:44:55
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:44:55
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:44:55
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:44:55
TCDI148                               2.00.00.001    ri0412rp                      06/02/20  16:44:55
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:44:55
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:44:55
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:44:55
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:44:55
TWDI148                               2.00.00.001    ri0412rp                      06/02/20  16:44:55
     PonRI0412RP.809. Fim do bloco do rateio                                                                
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:44:55
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:44:55
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:44:55
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:44:56
TCDI148                               2.00.00.001    ri0412rp                      06/02/20  16:44:56
TWDI148                               2.00.00.001    ri0412rp                      06/02/20  16:44:56
     PonRI0412RP.809. Fim do bloco do rateio                                                                
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:44:56
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:44:56
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:44:56
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:44:56
TCDI148                               2.00.00.001    ri0412rp                      06/02/20  16:44:56
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:44:56
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:44:56
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:44:56
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:44:56
TWDI148                               2.00.00.001    ri0412rp                      06/02/20  16:44:56
     PonRI0412RP.809. Fim do bloco do rateio                                                                
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:44:56
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:44:56
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:44:56
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:44:56
TCDI148                               2.00.00.001    ri0412rp                      06/02/20  16:44:56
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:44:56
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:44:56
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:44:56
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:44:56
TWDI148                               2.00.00.001    ri0412rp                      06/02/20  16:44:56
     PonRI0412RP.809. Fim do bloco do rateio                                                                
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:44:56
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:44:56
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:44:56
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:44:56
TCDI148                               2.00.00.001    ri0412rp                      06/02/20  16:44:56
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:44:56
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:44:56
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:44:56
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:44:56
TWDI148                               2.00.00.001    ri0412rp                      06/02/20  16:44:56
     PonRI0412RP.809. Fim do bloco do rateio                                                                
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:44:56
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:44:56
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:44:56
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:44:56
TCDI148                               2.00.00.001    ri0412rp                      06/02/20  16:44:56
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:44:56
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:44:57
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:44:57
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:44:57
TWDI148                               2.00.00.001    ri0412rp                      06/02/20  16:44:57
     PonRI0412RP.809. Fim do bloco do rateio                                                                
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:44:57
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:44:57
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:44:57
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:44:57
TCDI148                               2.00.00.001    ri0412rp                      06/02/20  16:44:57
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:44:57
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:44:57
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:44:57
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:44:57
TWDI148                               2.00.00.001    ri0412rp                      06/02/20  16:44:57
     PonRI0412RP.809. Fim do bloco do rateio                                                                
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:44:57
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:44:57
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:44:57
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:44:57
TCDI148                               2.00.00.001    ri0412rp                      06/02/20  16:44:57
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:44:57
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:44:57
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:44:57
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:44:57
TWDI148                               2.00.00.001    ri0412rp                      06/02/20  16:44:57
     PonRI0412RP.809. Fim do bloco do rateio                                                                
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:44:57
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:44:57
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:44:57
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:44:57
TCDI148                               2.00.00.001    ri0412rp                      06/02/20  16:44:57
TWDI148                               2.00.00.001    ri0412rp                      06/02/20  16:44:57
     PonRI0412RP.809. Fim do bloco do rateio                                                                
UT-ACOMP                              2.00.00.004    ri0412rp                      06/02/20  16:44:57
TWDI458                               2.00.00.000    ri0412rp                      06/02/20  16:44:57
     PonInicio Procedure execute - 06/02/2020 - 16:44:57                                                    
     PonIntegracao EMS 5.0 -> yes - 06/02/2020 - 16:44:57                                                   
     PonApos tratamento conexao bancos - 06/02/2020 - 16:44:57                                              
     PonInicio bloco principal - 06/02/2020 - 16:44:57                                                      
     PonLote -> 10/RI015111/1                                                                               
TCAD095                               2.00.00.001    cdapi007                      06/02/20  16:44:58
TWAD095                               2.00.00.001    cdapi007                      06/02/20  16:44:58
     PonInicio processamento itens do lote  - 06/02/2020 - 16:44:58                                         
TCAD169                               2.00.00.005    cdapi007                      06/02/20  16:44:58
TWAD169                               2.00.00.002    cdapi007                      06/02/20  16:44:58
TCAD169                               2.00.00.005    cdapi007                      06/02/20  16:44:58
TWAD169                               2.00.00.002    cdapi007                      06/02/20  16:44:58
TCAD169                               2.00.00.005    cdapi007                      06/02/20  16:44:58
TWAD169                               2.00.00.002    cdapi007                      06/02/20  16:44:58
TCAD169                               2.00.00.005    cdapi007                      06/02/20  16:44:58
TWAD169                               2.00.00.002    cdapi007                      06/02/20  16:44:58
TCAD169                               2.00.00.005    cdapi007                      06/02/20  16:44:58
TWAD169                               2.00.00.002    cdapi007                      06/02/20  16:44:58
TCAD169                               2.00.00.005    cdapi007                      06/02/20  16:44:58
TWAD169                               2.00.00.002    cdapi007                      06/02/20  16:44:58
TCAD169                               2.00.00.005    cdapi007                      06/02/20  16:44:58
TWAD169                               2.00.00.002    cdapi007                      06/02/20  16:44:58
TCAD169                               2.00.00.005    cdapi007                      06/02/20  16:44:58
TWAD169                               2.00.00.002    cdapi007                      06/02/20  16:44:58
TCAD169                               2.00.00.005    cdapi007                      06/02/20  16:44:58
TWAD169                               2.00.00.002    cdapi007                      06/02/20  16:44:58
TCAD169                               2.00.00.005    cdapi007                      06/02/20  16:44:58
TWAD169                               2.00.00.002    cdapi007                      06/02/20  16:44:58
TCAD169                               2.00.00.005    cdapi007                      06/02/20  16:44:58
TWAD169                               2.00.00.002    cdapi007                      06/02/20  16:44:58
TCAD169                               2.00.00.005    cdapi007                      06/02/20  16:44:58
TWAD169                               2.00.00.002    cdapi007                      06/02/20  16:44:58
