RI0412RP                              2.00.00.076    CN_RI041                      06/02/20  16:27:30
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:27:38
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:27:38
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:27:38
TCDI148                               2.00.00.001    ri0412rp                      06/02/20  16:27:38
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:27:38
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:27:38
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:27:38
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:27:38
TWDI148                               2.00.00.001    ri0412rp                      06/02/20  16:27:38
     PonRI0412RP.809. Fim do bloco do rateio                                                                
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:27:38
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:27:38
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:27:38
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:27:38
TCDI148                               2.00.00.001    ri0412rp                      06/02/20  16:27:38
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:27:38
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:27:38
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:27:38
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:27:39
TWDI148                               2.00.00.001    ri0412rp                      06/02/20  16:27:39
     PonRI0412RP.809. Fim do bloco do rateio                                                                
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:27:39
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:27:39
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:27:39
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:27:39
TCDI148                               2.00.00.001    ri0412rp                      06/02/20  16:27:39
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:27:39
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:27:39
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:27:39
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:27:39
TWDI148                               2.00.00.001    ri0412rp                      06/02/20  16:27:39
     PonRI0412RP.809. Fim do bloco do rateio                                                                
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:27:39
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:27:39
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:27:39
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:27:39
TCDI148                               2.00.00.001    ri0412rp                      06/02/20  16:27:39
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:27:39
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:27:39
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:27:39
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:27:39
TWDI148                               2.00.00.001    ri0412rp                      06/02/20  16:27:39
     PonRI0412RP.809. Fim do bloco do rateio                                                                
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:27:39
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:27:39
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:27:39
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:27:39
TCDI148                               2.00.00.001    ri0412rp                      06/02/20  16:27:39
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:27:39
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:27:39
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:27:39
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:27:39
TWDI148                               2.00.00.001    ri0412rp                      06/02/20  16:27:39
     PonRI0412RP.809. Fim do bloco do rateio                                                                
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:27:39
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:27:39
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:27:39
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:27:40
TCDI148                               2.00.00.001    ri0412rp                      06/02/20  16:27:40
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:27:40
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:27:40
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:27:40
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:27:40
TWDI148                               2.00.00.001    ri0412rp                      06/02/20  16:27:40
     PonRI0412RP.809. Fim do bloco do rateio                                                                
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:27:40
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:27:40
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:27:40
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:27:40
TCDI148                               2.00.00.001    ri0412rp                      06/02/20  16:27:40
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:27:40
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:27:40
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:27:40
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:27:40
TWDI148                               2.00.00.001    ri0412rp                      06/02/20  16:27:40
     PonRI0412RP.809. Fim do bloco do rateio                                                                
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:27:40
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:27:40
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:27:40
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:27:40
TCDI148                               2.00.00.001    ri0412rp                      06/02/20  16:27:40
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:27:40
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:27:40
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:27:40
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:27:40
TWDI148                               2.00.00.001    ri0412rp                      06/02/20  16:27:40
     PonRI0412RP.809. Fim do bloco do rateio                                                                
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:27:40
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:27:40
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:27:40
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:27:40
TCDI148                               2.00.00.001    ri0412rp                      06/02/20  16:27:40
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:27:40
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:27:40
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:27:40
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:27:40
TWDI148                               2.00.00.001    ri0412rp                      06/02/20  16:27:41
     PonRI0412RP.809. Fim do bloco do rateio                                                                
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:27:41
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:27:41
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:27:41
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:27:41
TCDI148                               2.00.00.001    ri0412rp                      06/02/20  16:27:41
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:27:41
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:27:41
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:27:41
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:27:41
TWDI148                               2.00.00.001    ri0412rp                      06/02/20  16:27:41
     PonRI0412RP.809. Fim do bloco do rateio                                                                
UT-ACOMP                              2.00.00.004    ri0412rp                      06/02/20  16:27:41
TWDI458                               2.00.00.000    ri0412rp                      06/02/20  16:27:41
     PonInicio Procedure execute - 06/02/2020 - 16:27:41                                                    
     PonIntegracao EMS 5.0 -> yes - 06/02/2020 - 16:27:41                                                   
     PonApos tratamento conexao bancos - 06/02/2020 - 16:27:41                                              
     PonInicio bloco principal - 06/02/2020 - 16:27:41                                                      
     PonLote -> 10/RI019091/1                                                                               
TCAD095                               2.00.00.001    cdapi007                      06/02/20  16:27:41
TWAD095                               2.00.00.001    cdapi007                      06/02/20  16:27:41
     PonInicio processamento itens do lote  - 06/02/2020 - 16:27:41                                         
TCAD169                               2.00.00.005    cdapi007                      06/02/20  16:27:41
TWAD169                               2.00.00.002    cdapi007                      06/02/20  16:27:41
TCAD169                               2.00.00.005    cdapi007                      06/02/20  16:27:41
TWAD169                               2.00.00.002    cdapi007                      06/02/20  16:27:41
TCAD169                               2.00.00.005    cdapi007                      06/02/20  16:27:41
TWAD169                               2.00.00.002    cdapi007                      06/02/20  16:27:41
TCAD169                               2.00.00.005    cdapi007                      06/02/20  16:27:41
TWAD169                               2.00.00.002    cdapi007                      06/02/20  16:27:41
TCAD169                               2.00.00.005    cdapi007                      06/02/20  16:27:42
TWAD169                               2.00.00.002    cdapi007                      06/02/20  16:27:42
TCAD169                               2.00.00.005    cdapi007                      06/02/20  16:27:42
TWAD169                               2.00.00.002    cdapi007                      06/02/20  16:27:42
TCAD169                               2.00.00.005    cdapi007                      06/02/20  16:27:42
TWAD169                               2.00.00.002    cdapi007                      06/02/20  16:27:42
TCAD169                               2.00.00.005    cdapi007                      06/02/20  16:27:42
TWAD169                               2.00.00.002    cdapi007                      06/02/20  16:27:42
TCAD169                               2.00.00.005    cdapi007                      06/02/20  16:27:42
TWAD169                               2.00.00.002    cdapi007                      06/02/20  16:27:42
TCAD169                               2.00.00.005    cdapi007                      06/02/20  16:27:42
TWAD169                               2.00.00.002    cdapi007                      06/02/20  16:27:42
TCAD169                               2.00.00.005    cdapi007                      06/02/20  16:27:42
TWAD169                               2.00.00.002    cdapi007                      06/02/20  16:27:42
TCAD169                               2.00.00.005    cdapi007                      06/02/20  16:27:42
TWAD169                               2.00.00.002    cdapi007                      06/02/20  16:27:42
TCAD169                               2.00.00.005    cdapi007                      06/02/20  16:27:42
TWAD169                               2.00.00.002    cdapi007                      06/02/20  16:27:42
TCAD169                               2.00.00.005    cdapi007                      06/02/20  16:27:42
TWAD169                               2.00.00.002    cdapi007                      06/02/20  16:27:42
TCAD169                               2.00.00.005    cdapi007                      06/02/20  16:27:42
TWAD169                               2.00.00.002    cdapi007                      06/02/20  16:27:42
TCAD169                               2.00.00.005    cdapi007                      06/02/20  16:27:42
TWAD169                               2.00.00.002    cdapi007                      06/02/20  16:27:42
TCAD169                               2.00.00.005    cdapi007                      06/02/20  16:27:42
TWAD169                               2.00.00.002    cdapi007                      06/02/20  16:27:42
TCAD169                               2.00.00.005    cdapi007                      06/02/20  16:27:42
TWAD169                               2.00.00.002    cdapi007                      06/02/20  16:27:42
TCAD169                               2.00.00.005    cdapi007                      06/02/20  16:27:42
TWAD169                               2.00.00.002    cdapi007                      06/02/20  16:27:42
TCAD169                               2.00.00.005    cdapi007                      06/02/20  16:27:42
TWAD169                               2.00.00.002    cdapi007                      06/02/20  16:27:42
TCAD169                               2.00.00.005    cdapi007                      06/02/20  16:27:42
TWAD169                               2.00.00.002    cdapi007                      06/02/20  16:27:42
TCAD169                               2.00.00.005    cdapi007                      06/02/20  16:27:42
TWAD169                               2.00.00.002    cdapi007                      06/02/20  16:27:42
TCAD169                               2.00.00.005    cdapi007                      06/02/20  16:27:42
TWAD169                               2.00.00.002    cdapi007                      06/02/20  16:27:42
TCAD169                               2.00.00.005    cdapi007                      06/02/20  16:27:42
TWAD169                               2.00.00.002    cdapi007                      06/02/20  16:27:42
TCAD169                               2.00.00.005    cdapi007                      06/02/20  16:27:42
TWAD169                               2.00.00.002    cdapi007                      06/02/20  16:27:42
     PonFinal processamento itens do lote  - 06/02/2020 - 16:27:42                                          
     PonAntes Atualizacao - 06/02/2020 - 16:27:43                                                           
     PonSera feita a integracao com EMS 5.0 - 06/02/2020 - 16:27:43                                         
fnc_mga_docto_pend_integr                 prgfin/fgl/fgl720za.py    1.00.01.124    06/02/20  16:27:43
fnc_funcoes_padrao_glob                   prgint/utb/utb925za.py    1.00.00.000    06/02/20  16:27:43
SPP_TRAT_CASAS_DEC                        no
CDAPI543                              2.00.00.001    fgl720za                      06/02/20  16:27:43
CDAPI547                              2.00.00.011    fgl720za                      06/02/20  16:27:43
CDAPI548                              2.00.00.003    fgl720za                      06/02/20  16:27:43

 => INFORMAÇÃO tt-doc-pendente (REFERÊNCIA)
    ======================================= 

Empresa  Referência  Data Movto  Lancto Padrão  Data Cotação  Valor Movimento  Gera Estorno  Data Estorno  Histórico  Data Início Per  Data Fim Per  Série Início  Sério Fim  Situação  Estab 
-------- ----------- ----------- -------------- ------------- ---------------- ------------- ------------- ---------- ---------------- ------------- ------------- ---------- --------- ------ 
10        RI019091    30/09/2009       0                                     0  Não                           0        06/02/2020       06/02/2020             0             0 01        1    

 => INFORMAÇÃO tt-lin-doc-pend (ITENS)
    =================================== 

Empresa  Referência  Sequência  Conta EMS  Sub-Conta EMS  Conta MG  Sub-Conta MG  Reduzida  Trans EMS  Trans MG  Histórico  Valor           Conta Contra Partida EMS  Sub-Conta Contra Partida EMS  Conta Contra Partida MG  Sub-Conta Contra Partida MG  Reduzida Par  Valor FASB      Data Cotação  Valor CMI       Valor Presente  Controle       Conta Contábil               Contra Partida        Estab   Unid Negoc  Unid Negoc Par
-------- ----------- ---------- ---------- -------------- --------- ------------- --------- ---------- --------- ---------- --------------- ------------------------- ----------------------------- ------------------------ ---------------------------- ------------- --------------- ------------- --------------- --------------- --------- --------------------------- -------------------------- -------- ----------- --------------
10       RI019091         1     12102040                  00000000  00000              0     2         DB          0                 4.800                                                          00000000                 00000                            0                   0,000                         0,000               0                                                                  1                       
10       RI019091         2     12102040                  00000000  00000              0     2         DB          0                    61                                                          00000000                 00000                            0                   0,000                         0,000               0                                                                  1                       
10       RI019091         3     12102050                  00000000  00000              0     2         DB          0                   400                                                          00000000                 00000                            0                   0,000                         0,000               0                                                                  1                       
10       RI019091         4     12102060                  00000000  00000              0     2         DB          0                   240                                                          00000000                 00000                            0                   0,000                         0,000               0                                                                  1                       
10       RI019091         5     21105040   01070201       00000000  00000              0     1         DB          0                   911                                                          00000000                 00000                            0                   0,000                         0,000               0                                                                  1                       
10       RI019091         6     21105040   01070201       00000000  00000              0     1         DB          0                    87                                                          00000000                 00000                            0                   0,000                         0,000               0                                                                  1                       
10       RI019091         7     21105040   01070201       00000000  00000              0     1         DB          0                   120                                                          00000000                 00000                            0                   0,000                         0,000               0                                                                  1                       
10       RI019091         8     31111111                  00000000  00000              0     2         DB          0                     7                                                          00000000                 00000                            0                   0,000                         0,000               0                                                                  1                       
10       RI019091         9     31111111                  00000000  00000              0     2         DB          0                   911                                                          00000000                 00000                            0                   0,000                         0,000               0                                                                  1                       
10       RI019091        10     31111111                  00000000  00000              0     2         DB          0                     2                                                          00000000                 00000                            0                   0,000                         0,000               0                                                                  1                       
10       RI019091        11     31111111                  00000000  00000              0     2         DB          0                   911                                                          00000000                 00000                            0                   0,000                         0,000               0                                                                  1                       
10       RI019091        12     31111111                  00000000  00000              0     1         DB          0                   911                                                          00000000                 00000                            0                   0,000                         0,000               0                                                                  1                       
10       RI019091        13     31111111                  00000000  00000              0     1         DB          0                    61                                                          00000000                 00000                            0                   0,000                         0,000               0                                                                  1                       
10       RI019091        14     31111111                  00000000  00000              0     1         DB          0                 4.809                                                          00000000                 00000                            0                   0,000                         0,000               0                                                                  1                       
10       RI019091        15     31111111                  00000000  00000              0     2         DB          0                     2                                                          00000000                 00000                            0                   0,000                         0,000               0                                                                  1                       
10       RI019091        16     31111111                  00000000  00000              0     2         DB          0                    87                                                          00000000                 00000                            0                   0,000                         0,000               0                                                                  1                       
10       RI019091        17     31111111                  00000000  00000              0     2         DB          0                     2                                                          00000000                 00000                            0                   0,000                         0,000               0                                                                  1                       
10       RI019091        18     31111111                  00000000  00000              0     2         DB          0                    87                                                          00000000                 00000                            0                   0,000                         0,000               0                                                                  1                       
10       RI019091        19     31111111                  00000000  00000              0     1         DB          0                    87                                                          00000000                 00000                            0                   0,000                         0,000               0                                                                  1                       
10       RI019091        20     31111111                  00000000  00000              0     1         DB          0                   650                                                          00000000                 00000                            0                   0,000                         0,000               0                                                                  1                       
10       RI019091        21     31111111                  00000000  00000              0     2         DB          0                     3                                                          00000000                 00000                            0                   0,000                         0,000               0                                                                  1                       
10       RI019091        22     31111111                  00000000  00000              0     2         DB          0                   120                                                          00000000                 00000                            0                   0,000                         0,000               0                                                                  1                       
10       RI019091        23     31111111                  00000000  00000              0     2         DB          0                     3                                                          00000000                 00000                            0                   0,000                         0,000               0                                                                  1                       
10       RI019091        24     31111111                  00000000  00000              0     2         DB          0                   120                                                          00000000                 00000                            0                   0,000                         0,000               0                                                                  1                       
10       RI019091        25     31111111                  00000000  00000              0     1         DB          0                   120                                                          00000000                 00000                            0                   0,000                         0,000               0                                                                  1                       

CDAPI543                              2.00.00.001    fgl720za                      06/02/20  16:27:43
UT-MSGS                               3.00.00.002    cdapi007                      06/02/20  16:27:43
TDAD169                               2.00.00.002    cdapi007                      06/02/20  16:27:43
TDAD169                               2.00.00.002    cdapi007                      06/02/20  16:27:43
TDAD169                               2.00.00.002    cdapi007                      06/02/20  16:27:43
TDAD169                               2.00.00.002    cdapi007                      06/02/20  16:27:43
TDAD169                               2.00.00.002    cdapi007                      06/02/20  16:27:43
TDAD169                               2.00.00.002    cdapi007                      06/02/20  16:27:43
TDAD169                               2.00.00.002    cdapi007                      06/02/20  16:27:43
TDAD169                               2.00.00.002    cdapi007                      06/02/20  16:27:43
TDAD169                               2.00.00.002    cdapi007                      06/02/20  16:27:43
TDAD169                               2.00.00.002    cdapi007                      06/02/20  16:27:43
TDAD169                               2.00.00.002    cdapi007                      06/02/20  16:27:43
TDAD169                               2.00.00.002    cdapi007                      06/02/20  16:27:43
TDAD169                               2.00.00.002    cdapi007                      06/02/20  16:27:43
TDAD169                               2.00.00.002    cdapi007                      06/02/20  16:27:43
TDAD169                               2.00.00.002    cdapi007                      06/02/20  16:27:44
TDAD169                               2.00.00.002    cdapi007                      06/02/20  16:27:44
TDAD169                               2.00.00.002    cdapi007                      06/02/20  16:27:44
TDAD169                               2.00.00.002    cdapi007                      06/02/20  16:27:44
TDAD169                               2.00.00.002    cdapi007                      06/02/20  16:27:44
TDAD169                               2.00.00.002    cdapi007                      06/02/20  16:27:44
TDAD169                               2.00.00.002    cdapi007                      06/02/20  16:27:44
TDAD169                               2.00.00.002    cdapi007                      06/02/20  16:27:44
TDAD169                               2.00.00.002    cdapi007                      06/02/20  16:27:44
TDAD169                               2.00.00.002    cdapi007                      06/02/20  16:27:44
TDAD169                               2.00.00.002    cdapi007                      06/02/20  16:27:44
TDAD095                               2.00.00.002    cdapi007                      06/02/20  16:27:44
     PonIntegracao com o EMS 5.0 realizada - 06/02/2020 - 16:27:44                                          
     PonFinal bloco principal - 06/02/2020 - 16:27:44                                                       
     PonRetornando da cdapi007a.p - 06/02/2020 - 16:27:44                                                   
UT-TRFRRP                             2.00.00.008    ri0412rp                      06/02/20  16:27:44
UT-TRFRRP                             2.00.00.008    ri0412rp                      06/02/20  16:27:44
