RI0412RP                              2.00.00.076    CN_RI041                      06/02/20  16:50:15
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:50:28
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:50:28
TWDI148                               2.00.00.001    ri0412rp                      06/02/20  16:50:28
     PonRI0412RP.809. Fim do bloco do rateio                                                                
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:50:28
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:50:28
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:50:28
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:50:28
TCDI148                               2.00.00.001    ri0412rp                      06/02/20  16:50:28
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:50:28
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:50:28
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:50:28
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:50:28
TWDI148                               2.00.00.001    ri0412rp                      06/02/20  16:50:28
     PonRI0412RP.809. Fim do bloco do rateio                                                                
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:50:28
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:50:28
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:50:28
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:50:28
TCDI148                               2.00.00.001    ri0412rp                      06/02/20  16:50:28
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:50:28
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:50:28
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:50:28
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:50:28
TWDI148                               2.00.00.001    ri0412rp                      06/02/20  16:50:28
     PonRI0412RP.809. Fim do bloco do rateio                                                                
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:50:28
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:50:28
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:50:28
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:50:29
TCDI148                               2.00.00.001    ri0412rp                      06/02/20  16:50:29
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:50:29
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:50:29
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:50:29
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:50:29
TWDI148                               2.00.00.001    ri0412rp                      06/02/20  16:50:29
     PonRI0412RP.809. Fim do bloco do rateio                                                                
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:50:29
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:50:29
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:50:29
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:50:29
TCDI148                               2.00.00.001    ri0412rp                      06/02/20  16:50:29
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:50:29
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:50:29
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:50:29
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:50:29
TWDI148                               2.00.00.001    ri0412rp                      06/02/20  16:50:29
     PonRI0412RP.809. Fim do bloco do rateio                                                                
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:50:29
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:50:29
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:50:29
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:50:29
TCDI148                               2.00.00.001    ri0412rp                      06/02/20  16:50:29
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:50:29
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:50:29
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:50:29
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:50:29
TWDI148                               2.00.00.001    ri0412rp                      06/02/20  16:50:29
     PonRI0412RP.809. Fim do bloco do rateio                                                                
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:50:29
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:50:29
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:50:29
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:50:29
TCDI148                               2.00.00.001    ri0412rp                      06/02/20  16:50:29
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:50:30
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:50:30
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:50:30
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:50:30
TWDI148                               2.00.00.001    ri0412rp                      06/02/20  16:50:30
TWDI454                               2.00.00.000    ri0412rp                      06/02/20  16:50:30
     PonRI0412RP.809. Fim do bloco do rateio                                                                
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:50:30
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:50:30
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:50:30
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:50:30
TCDI148                               2.00.00.001    ri0412rp                      06/02/20  16:50:30
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:50:30
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:50:30
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:50:30
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:50:30
TWDI148                               2.00.00.001    ri0412rp                      06/02/20  16:50:30
     PonRI0412RP.809. Fim do bloco do rateio                                                                
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:50:30
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:50:30
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:50:30
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:50:30
TCDI148                               2.00.00.001    ri0412rp                      06/02/20  16:50:30
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:50:30
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:50:30
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:50:30
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:50:30
TWDI148                               2.00.00.001    ri0412rp                      06/02/20  16:50:30
     PonRI0412RP.809. Fim do bloco do rateio                                                                
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:50:30
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:50:30
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:50:30
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:50:30
TCDI148                               2.00.00.001    ri0412rp                      06/02/20  16:50:31
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:50:31
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:50:31
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:50:31
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:50:31
TWDI148                               2.00.00.001    ri0412rp                      06/02/20  16:50:31
     PonRI0412RP.809. Fim do bloco do rateio                                                                
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:50:31
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:50:31
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:50:31
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:50:31
TCDI148                               2.00.00.001    ri0412rp                      06/02/20  16:50:31
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:50:31
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:50:31
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:50:31
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:50:31
TWDI148                               2.00.00.001    ri0412rp                      06/02/20  16:50:31
     PonRI0412RP.809. Fim do bloco do rateio                                                                
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:50:31
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:50:31
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:50:31
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:50:31
TCDI148                               2.00.00.001    ri0412rp                      06/02/20  16:50:31
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:50:31
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:50:31
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:50:31
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:50:31
TWDI148                               2.00.00.001    ri0412rp                      06/02/20  16:50:31
     PonRI0412RP.809. Fim do bloco do rateio                                                                
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:50:31
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:50:31
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:50:31
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:50:31
TCDI148                               2.00.00.001    ri0412rp                      06/02/20  16:50:31
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:50:31
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:50:31
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:50:31
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:50:31
TWDI148                               2.00.00.001    ri0412rp                      06/02/20  16:50:31
     PonRI0412RP.809. Fim do bloco do rateio                                                                
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:50:32
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:50:32
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:50:32
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:50:32
TCDI148                               2.00.00.001    ri0412rp                      06/02/20  16:50:32
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:50:32
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:50:32
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:50:32
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:50:32
TWDI148                               2.00.00.001    ri0412rp                      06/02/20  16:50:32
     PonRI0412RP.809. Fim do bloco do rateio                                                                
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:50:32
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:50:32
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:50:32
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:50:32
TCDI148                               2.00.00.001    ri0412rp                      06/02/20  16:50:32
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:50:32
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:50:32
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:50:32
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:50:32
TWDI148                               2.00.00.001    ri0412rp                      06/02/20  16:50:32
     PonRI0412RP.809. Fim do bloco do rateio                                                                
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:50:32
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:50:32
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:50:32
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:50:32
TCDI148                               2.00.00.001    ri0412rp                      06/02/20  16:50:32
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:50:32
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:50:32
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:50:32
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:50:32
TWDI148                               2.00.00.001    ri0412rp                      06/02/20  16:50:32
     PonRI0412RP.809. Fim do bloco do rateio                                                                
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:50:32
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:50:32
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:50:32
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:50:33
TCDI148                               2.00.00.001    ri0412rp                      06/02/20  16:50:33
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:50:33
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:50:33
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:50:33
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:50:33
TWDI148                               2.00.00.001    ri0412rp                      06/02/20  16:50:33
     PonRI0412RP.809. Fim do bloco do rateio                                                                
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:50:33
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:50:33
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:50:33
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:50:33
TCDI148                               2.00.00.001    ri0412rp                      06/02/20  16:50:33
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:50:33
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:50:33
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:50:33
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:50:33
TWDI148                               2.00.00.001    ri0412rp                      06/02/20  16:50:33
TWDI454                               2.00.00.000    ri0412rp                      06/02/20  16:50:33
     PonRI0412RP.809. Fim do bloco do rateio                                                                
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:50:33
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:50:33
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:50:33
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:50:33
TCDI148                               2.00.00.001    ri0412rp                      06/02/20  16:50:33
TWDI148                               2.00.00.001    ri0412rp                      06/02/20  16:50:33
     PonRI0412RP.809. Fim do bloco do rateio                                                                
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:50:33
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:50:33
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:50:33
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:50:33
TCDI148                               2.00.00.001    ri0412rp                      06/02/20  16:50:33
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:50:33
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:50:33
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:50:33
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:50:33
TWDI148                               2.00.00.001    ri0412rp                      06/02/20  16:50:33
     PonRI0412RP.809. Fim do bloco do rateio                                                                
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:50:33
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:50:34
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:50:34
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:50:34
TCDI148                               2.00.00.001    ri0412rp                      06/02/20  16:50:34
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:50:34
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:50:34
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:50:34
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:50:34
TWDI148                               2.00.00.001    ri0412rp                      06/02/20  16:50:34
     PonRI0412RP.809. Fim do bloco do rateio                                                                
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:50:34
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:50:34
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:50:34
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:50:34
TCDI148                               2.00.00.001    ri0412rp                      06/02/20  16:50:34
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:50:34
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:50:34
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:50:34
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:50:34
TWDI148                               2.00.00.001    ri0412rp                      06/02/20  16:50:34
     PonRI0412RP.809. Fim do bloco do rateio                                                                
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:50:34
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:50:34
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:50:34
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:50:34
TCDI148                               2.00.00.001    ri0412rp                      06/02/20  16:50:34
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:50:34
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:50:34
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:50:34
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:50:34
TWDI148                               2.00.00.001    ri0412rp                      06/02/20  16:50:34
     PonRI0412RP.809. Fim do bloco do rateio                                                                
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:50:34
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:50:34
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:50:34
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:50:34
TCDI148                               2.00.00.001    ri0412rp                      06/02/20  16:50:34
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:50:34
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:50:35
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:50:35
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:50:35
TWDI148                               2.00.00.001    ri0412rp                      06/02/20  16:50:35
     PonRI0412RP.809. Fim do bloco do rateio                                                                
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:50:35
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:50:35
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:50:35
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:50:35
TCDI148                               2.00.00.001    ri0412rp                      06/02/20  16:50:35
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:50:35
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:50:35
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:50:35
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:50:35
TWDI148                               2.00.00.001    ri0412rp                      06/02/20  16:50:35
     PonRI0412RP.809. Fim do bloco do rateio                                                                
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:50:35
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:50:35
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:50:35
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:50:35
TCDI148                               2.00.00.001    ri0412rp                      06/02/20  16:50:35
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:50:35
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:50:35
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:50:35
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:50:35
TWDI148                               2.00.00.001    ri0412rp                      06/02/20  16:50:35
TWDI454                               2.00.00.000    ri0412rp                      06/02/20  16:50:35
     PonRI0412RP.809. Fim do bloco do rateio                                                                
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:50:35
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:50:35
TCDI473                               2.00.00.000    ri0412rp                      06/02/20  16:50:35
TWDI473                               2.00.00.000    ri0412rp                      06/02/20  16:50:35
TCDI148                               2.00.00.001    ri0412rp                      06/02/20  16:50:35
TWDI148                               2.00.00.001    ri0412rp                      06/02/20  16:50:35
     PonRI0412RP.809. Fim do bloco do rateio                                                                
UT-ACOMP                              2.00.00.004    ri0412rp                      06/02/20  16:50:35
TWDI458                               2.00.00.000    ri0412rp                      06/02/20  16:50:35
     PonInicio Procedure execute - 06/02/2020 - 16:50:36                                                    
     PonIntegracao EMS 5.0 -> yes - 06/02/2020 - 16:50:36                                                   
     PonApos tratamento conexao bancos - 06/02/2020 - 16:50:36                                              
     PonInicio bloco principal - 06/02/2020 - 16:50:36                                                      
     PonLote -> 10/RI017111/1                                                                               
TCAD095                               2.00.00.001    cdapi007                      06/02/20  16:50:36
TWAD095                               2.00.00.001    cdapi007                      06/02/20  16:50:36
     PonInicio processamento itens do lote  - 06/02/2020 - 16:50:36                                         
TCAD169                               2.00.00.005    cdapi007                      06/02/20  16:50:36
TWAD169                               2.00.00.002    cdapi007                      06/02/20  16:50:36
